strain,stress,strain_rate,temperature
0.0099,0.609238558,500000000,550
0.01,0.633077189,500000000,550
0.0101,0.619550678,500000000,550
0.0102,0.602234366,500000000,550
0.0103,0.599198728,500000000,550
0.0104,0.595296427,500000000,550
0.0105,0.601162816,500000000,550
0.0106,0.613925191,500000000,550
0.0107,0.621859187,500000000,550
0.0108,0.629642734,500000000,550
0.0109,0.611807572,500000000,550
0.011,0.649027886,500000000,550
0.0111,0.688944703,500000000,550
0.0112,0.693302279,500000000,550
0.0113,0.675698137,500000000,550
0.0114,0.697273522,500000000,550
0.0115,0.681955837,500000000,550
0.0116,0.683526584,500000000,550
0.0117,0.68051123,500000000,550
0.0118,0.667223195,500000000,550
0.0119,0.652624731,500000000,550
0.012,0.657618065,500000000,550
0.0121,0.666204127,500000000,550
0.0122,0.684065854,500000000,550
0.0123,0.68651208,500000000,550
0.0124,0.669040507,500000000,550
0.0125,0.694709599,500000000,550
0.0126,0.708477165,500000000,550
0.0127,0.71836215,500000000,550
0.0128,0.735897424,500000000,550
0.0129,0.706833846,500000000,550
0.013,0.719586213,500000000,550
0.0131,0.71991364,500000000,550
0.0132,0.709517313,500000000,550
0.0133,0.717612643,500000000,550
0.0134,0.702735936,500000000,550
0.0135,0.728806228,500000000,550
0.0136,0.7147343,500000000,550
0.0137,0.715733947,500000000,550
0.0138,0.703620672,500000000,550
0.0139,0.754934352,500000000,550
0.014,0.746525914,500000000,550
0.0141,0.75410635,500000000,550
0.0142,0.755315246,500000000,550
0.0143,0.762533656,500000000,550
0.0144,0.748859948,500000000,550
0.0145,0.750912696,500000000,550
0.0146,0.76821616,500000000,550
0.0147,0.740661703,500000000,550
0.0148,0.754952991,500000000,550
0.0149,0.764216481,500000000,550
0.015,0.759101613,500000000,550
0.0151,0.784854579,500000000,550
0.0152,0.770790203,500000000,550
0.0153,0.784039004,500000000,550
0.0154,0.804744888,500000000,550
0.0155,0.805968941,500000000,550
0.0156,0.805268164,500000000,550
0.0157,0.808274526,500000000,550
0.0158,0.815804921,500000000,550
0.0159,0.805970899,500000000,550
0.016,0.814721117,500000000,550
0.0161,0.822410781,500000000,550
0.0162,0.813812514,500000000,550
0.0163,0.817131203,500000000,550
0.0164,0.833508564,500000000,550
0.0165,0.833140263,500000000,550
0.0166,0.820885022,500000000,550
0.0167,0.83116249,500000000,550
0.0168,0.824531324,500000000,550
0.0169,0.82081165,500000000,550
0.017,0.838148598,500000000,550
0.0171,0.841763097,500000000,550
0.0172,0.858961731,500000000,550
0.0173,0.866200724,500000000,550
0.0174,0.850832985,500000000,550
0.0175,0.853734604,500000000,550
0.0176,0.868714019,500000000,550
0.0177,0.883239522,500000000,550
0.0178,0.851510206,500000000,550
0.0179,0.8663969,500000000,550
0.018,0.862386041,500000000,550
0.0181,0.858728075,500000000,550
0.0182,0.88149768,500000000,550
0.0183,0.88095426,500000000,550
0.0184,0.896791893,500000000,550
0.0185,0.906418501,500000000,550
0.0186,0.901507199,500000000,550
0.0187,0.896093787,500000000,550
0.0188,0.893217269,500000000,550
0.0189,0.892889878,500000000,550
0.019,0.893325378,500000000,550
0.0191,0.899058033,500000000,550
0.0192,0.903616449,500000000,550
0.0193,0.890423613,500000000,550
0.0194,0.916387077,500000000,550
0.0195,0.892225622,500000000,550
0.0196,0.90582338,500000000,550
0.0197,0.911486497,500000000,550
0.0198,0.911465847,500000000,550
0.0199,0.912047471,500000000,550
0.02,0.941290662,500000000,550
0.0201,0.948114326,500000000,550
0.0202,0.932858211,500000000,550
0.0203,0.955914348,500000000,550
0.0204,0.943569927,500000000,550
0.0205,0.944752274,500000000,550
0.0206,0.939406989,500000000,550
0.0207,0.943029623,500000000,550
0.0208,0.944476939,500000000,550
0.0209,0.924614308,500000000,550
0.021,0.914760977,500000000,550
0.0211,0.939629894,500000000,550
0.0212,0.953687466,500000000,550
0.0213,0.954239687,500000000,550
0.0214,0.961270761,500000000,550
0.0215,0.959918156,500000000,550
0.0216,0.968968713,500000000,550
0.0217,0.986474249,500000000,550
0.0218,0.984784211,500000000,550
0.0219,0.987473993,500000000,550
0.022,0.978710766,500000000,550
0.0221,0.999015242,500000000,550
0.0222,0.976710541,500000000,550
0.0223,0.972215818,500000000,550
0.0224,0.968239143,500000000,550
0.0225,0.972919208,500000000,550
0.0226,0.963282933,500000000,550
0.0227,0.990070302,500000000,550
0.0228,0.978948594,500000000,550
0.0229,0.993829284,500000000,550
0.023,0.996298105,500000000,550
0.0231,1.014339086,500000000,550
0.0232,1.011188348,500000000,550
0.0233,1.01400848,500000000,550
0.0234,1.013270312,500000000,550
0.0235,1.036697568,500000000,550
0.0236,1.03530149,500000000,550
0.0237,1.033386209,500000000,550
0.0238,1.025816829,500000000,550
0.0239,1.029481836,500000000,550
0.024,1.020950545,500000000,550
0.0241,1.019623585,500000000,550
0.0242,1.012434007,500000000,550
0.0243,1.025840902,500000000,550
0.0244,1.035976801,500000000,550
0.0245,1.04870987,500000000,550
0.0246,1.054851536,500000000,550
0.0247,1.033766211,500000000,550
0.0248,1.038179741,500000000,550
0.0249,1.038473309,500000000,550
0.025,1.054481267,500000000,550
0.0251,1.050315897,500000000,550
0.0252,1.063357587,500000000,550
0.0253,1.061402619,500000000,550
0.0254,1.055801784,500000000,550
0.0255,1.053878934,500000000,550
0.0256,1.068958141,500000000,550
0.0257,1.083313899,500000000,550
0.0258,1.07570422,500000000,550
0.0259,1.080720751,500000000,550
0.026,1.077745929,500000000,550
0.0261,1.088905078,500000000,550
0.0262,1.078653153,500000000,550
0.0263,1.070598685,500000000,550
0.0264,1.106563597,500000000,550
0.0265,1.093531043,500000000,550
0.0266,1.091124516,500000000,550
0.0267,1.082930963,500000000,550
0.0268,1.084738262,500000000,550
0.0269,1.092683648,500000000,550
0.027,1.10797212,500000000,550
0.0271,1.107483906,500000000,550
0.0272,1.097345073,500000000,550
0.0273,1.095270033,500000000,550
0.0274,1.10996006,500000000,550
0.0275,1.102453352,500000000,550
0.0276,1.123094713,500000000,550
0.0277,1.10654172,500000000,550
0.0278,1.10721089,500000000,550
0.0279,1.104143318,500000000,550
0.028,1.102122603,500000000,550
0.0281,1.104114544,500000000,550
0.0282,1.111409719,500000000,550
0.0283,1.107206158,500000000,550
0.0284,1.106473291,500000000,550
0.0285,1.124404906,500000000,550
0.0286,1.129878971,500000000,550
0.0287,1.136415482,500000000,550
0.0288,1.138199216,500000000,550
0.0289,1.149514623,500000000,550
0.029,1.163326498,500000000,550
0.0291,1.143321891,500000000,550
0.0292,1.15121141,500000000,550
0.0293,1.15275298,500000000,550
0.0294,1.150029839,500000000,550
0.0295,1.145680412,500000000,550
0.0296,1.125527592,500000000,550
0.0297,1.134488327,500000000,550
0.0298,1.155682854,500000000,550
0.0299,1.152675447,500000000,550
0.03,1.142788657,500000000,550
0.0301,1.14621828,500000000,550
0.0302,1.169447216,500000000,550
0.0303,1.173061162,500000000,550
0.0304,1.167017885,500000000,550
0.0305,1.166210394,500000000,550
0.0306,1.176285372,500000000,550
0.0307,1.180939441,500000000,550
0.0308,1.172538644,500000000,550
0.0309,1.170759726,500000000,550
0.031,1.206999404,500000000,550
0.0311,1.191515714,500000000,550
0.0312,1.199855325,500000000,550
0.0313,1.196304062,500000000,550
0.0314,1.200955636,500000000,550
0.0315,1.206130671,500000000,550
0.0316,1.195503577,500000000,550
0.0317,1.205249399,500000000,550
0.0318,1.219691631,500000000,550
0.0319,1.203067821,500000000,550
0.032,1.209063657,500000000,550
0.0321,1.219126184,500000000,550
0.0322,1.213911117,500000000,550
0.0323,1.206183053,500000000,550
0.0324,1.219692102,500000000,550
0.0325,1.226418202,500000000,550
0.0326,1.209539147,500000000,550
0.0327,1.220844978,500000000,550
0.0328,1.228367887,500000000,550
0.0329,1.202725637,500000000,550
0.033,1.21575087,500000000,550
0.0331,1.233807065,500000000,550
0.0332,1.2408787,500000000,550
0.0333,1.232135265,500000000,550
0.0334,1.229231217,500000000,550
0.0335,1.225055731,500000000,550
0.0336,1.217807424,500000000,550
0.0337,1.227407723,500000000,550
0.0338,1.243006291,500000000,550
0.0339,1.234199815,500000000,550
0.034,1.242938503,500000000,550
0.0341,1.247022217,500000000,550
0.0342,1.245341724,500000000,550
0.0343,1.258286787,500000000,550
0.0344,1.256473908,500000000,550
0.0345,1.260671542,500000000,550
0.0346,1.268507945,500000000,550
0.0347,1.256660891,500000000,550
0.0348,1.242088136,500000000,550
0.0349,1.247140397,500000000,550
0.035,1.251878895,500000000,550
0.0351,1.242099959,500000000,550
0.0352,1.252314566,500000000,550
0.0353,1.247392067,500000000,550
0.0354,1.266180152,500000000,550
0.0355,1.278352274,500000000,550
0.0356,1.26802141,500000000,550
0.0357,1.288690576,500000000,550
0.0358,1.273051358,500000000,550
0.0359,1.297531523,500000000,550
0.036,1.294543651,500000000,550
0.0361,1.3059273,500000000,550
0.0362,1.282555278,500000000,550
0.0363,1.291165343,500000000,550
0.0364,1.283676044,500000000,550
0.0365,1.27353354,500000000,550
0.0366,1.289283312,500000000,550
0.0367,1.285311601,500000000,550
0.0368,1.288796354,500000000,550
0.0369,1.301652728,500000000,550
0.037,1.304658908,500000000,550
0.0371,1.3026729,500000000,550
0.0372,1.308580628,500000000,550
0.0373,1.328801019,500000000,550
0.0374,1.329245014,500000000,550
0.0375,1.307595931,500000000,550
0.0376,1.336294651,500000000,550
0.0377,1.334634847,500000000,550
0.0378,1.332545398,500000000,550
0.0379,1.33369071,500000000,550
0.038,1.325296791,500000000,550
0.0381,1.332833295,500000000,550
0.0382,1.323971812,500000000,550
0.0383,1.34208658,500000000,550
0.0384,1.337684794,500000000,550
0.0385,1.333538103,500000000,550
0.0386,1.335457377,500000000,550
0.0387,1.335547906,500000000,550
0.0388,1.32694209,500000000,550
0.0389,1.341028563,500000000,550
0.039,1.340713015,500000000,550
0.0391,1.353577275,500000000,550
0.0392,1.358223277,500000000,550
0.0393,1.366689469,500000000,550
0.0394,1.37976583,500000000,550
0.0395,1.357796716,500000000,550
0.0396,1.354650236,500000000,550
0.0397,1.359675784,500000000,550
0.0398,1.375881451,500000000,550
0.0399,1.3728698,500000000,550
0.04,1.348691367,500000000,550
0.0401,1.361711527,500000000,550
0.0402,1.349780953,500000000,550
0.0403,1.351861133,500000000,550
0.0404,1.366490054,500000000,550
0.0405,1.379747196,500000000,550
0.0406,1.390660221,500000000,550
0.0407,1.379570954,500000000,550
0.0408,1.389945596,500000000,550
0.0409,1.379046989,500000000,550
0.041,1.385416474,500000000,550
0.0411,1.368188891,500000000,550
0.0412,1.370743822,500000000,550
0.0413,1.376075334,500000000,550
0.0414,1.375792829,500000000,550
0.0415,1.370078203,500000000,550
0.0416,1.373746862,500000000,550
0.0417,1.366348302,500000000,550
0.0418,1.358488896,500000000,550
0.0419,1.367195738,500000000,550
0.042,1.371923085,500000000,550
0.0421,1.388605158,500000000,550
0.0422,1.406515088,500000000,550
0.0423,1.38645318,500000000,550
0.0424,1.388821134,500000000,550
0.0425,1.425934818,500000000,550
0.0426,1.413406443,500000000,550
0.0427,1.39587379,500000000,550
0.0428,1.415803685,500000000,550
0.0429,1.392475592,500000000,550
0.043,1.405548,500000000,550
0.0431,1.412077325,500000000,550
0.0432,1.422993874,500000000,550
0.0433,1.430282424,500000000,550
0.0434,1.429235813,500000000,550
0.0435,1.430299631,500000000,550
0.0436,1.425183254,500000000,550
0.0437,1.40838619,500000000,550
0.0438,1.426865943,500000000,550
0.0439,1.429998217,500000000,550
0.044,1.42879959,500000000,550
0.0441,1.412838886,500000000,550
0.0442,1.431672929,500000000,550
0.0443,1.411887475,500000000,550
0.0444,1.433586632,500000000,550
0.0445,1.435712445,500000000,550
0.0446,1.446807121,500000000,550
0.0447,1.447908178,500000000,550
0.0448,1.464980299,500000000,550
0.0449,1.466940062,500000000,550
0.045,1.481806287,500000000,550
0.0451,1.453556021,500000000,550
0.0452,1.436963599,500000000,550
0.0453,1.461222863,500000000,550
0.0454,1.457831044,500000000,550
0.0455,1.427189929,500000000,550
0.0456,1.437655669,500000000,550
0.0457,1.460888408,500000000,550
0.0458,1.443514198,500000000,550
0.0459,1.449520427,500000000,550
0.046,1.465061484,500000000,550
0.0461,1.453032916,500000000,550
0.0462,1.469030107,500000000,550
0.0463,1.475760402,500000000,550
0.0464,1.466784531,500000000,550
0.0465,1.449839018,500000000,550
0.0466,1.455920381,500000000,550
0.0467,1.446781171,500000000,550
0.0468,1.465517955,500000000,550
0.0469,1.455279401,500000000,550
0.047,1.462948498,500000000,550
0.0471,1.452123815,500000000,550
0.0472,1.471185194,500000000,550
0.0473,1.465053709,500000000,550
0.0474,1.490424765,500000000,550
0.0475,1.488581901,500000000,550
0.0476,1.468577819,500000000,550
0.0477,1.483512362,500000000,550
0.0478,1.492302294,500000000,550
0.0479,1.497784517,500000000,550
0.048,1.494976328,500000000,550
0.0481,1.47870129,500000000,550
0.0482,1.475913929,500000000,550
0.0483,1.486963442,500000000,550
0.0484,1.493837612,500000000,550
0.0485,1.49882062,500000000,550
0.0486,1.475756353,500000000,550
0.0487,1.49856431,500000000,550
0.0488,1.491788616,500000000,550
0.0489,1.479363735,500000000,550
0.049,1.490713673,500000000,550
0.0491,1.473758393,500000000,550
0.0492,1.457752714,500000000,550
0.0493,1.500253452,500000000,550
0.0494,1.492822071,500000000,550
0.0495,1.497547743,500000000,550
0.0496,1.509931363,500000000,550
0.0497,1.491252401,500000000,550
0.0498,1.499125559,500000000,550
0.0499,1.485230949,500000000,550
0.05,1.488469529,500000000,550
0.0501,1.497001495,500000000,550
0.0502,1.517400823,500000000,550
0.0503,1.515630759,500000000,550
0.0504,1.513584376,500000000,550
0.0505,1.507090829,500000000,550
0.0506,1.509569367,500000000,550
0.0507,1.515370085,500000000,550
0.0508,1.520112005,500000000,550
0.0509,1.51663718,500000000,550
0.051,1.510313414,500000000,550
0.0511,1.520728064,500000000,550
0.0512,1.519968114,500000000,550
0.0513,1.524954607,500000000,550
0.0514,1.522218404,500000000,550
0.0515,1.512406962,500000000,550
0.0516,1.52059824,500000000,550
0.0517,1.500139676,500000000,550
0.0518,1.523187564,500000000,550
0.0519,1.53827726,500000000,550
0.052,1.52655143,500000000,550
0.0521,1.515014885,500000000,550
0.0522,1.506892758,500000000,550
0.0523,1.514690852,500000000,550
0.0524,1.508094015,500000000,550
0.0525,1.507418953,500000000,550
0.0526,1.509177166,500000000,550
0.0527,1.496153558,500000000,550
0.0528,1.489523679,500000000,550
0.0529,1.508714728,500000000,550
0.053,1.509190013,500000000,550
0.0531,1.505645708,500000000,550
0.0532,1.529949848,500000000,550
0.0533,1.516061772,500000000,550
0.0534,1.529483835,500000000,550
0.0535,1.512588079,500000000,550
0.0536,1.537627516,500000000,550
0.0537,1.540547151,500000000,550
0.0538,1.523570125,500000000,550
0.0539,1.544138456,500000000,550
0.054,1.526785496,500000000,550
0.0541,1.537097777,500000000,550
0.0542,1.51831644,500000000,550
0.0543,1.529595924,500000000,550
0.0544,1.518179812,500000000,550
0.0545,1.510975331,500000000,550
0.0546,1.525189379,500000000,550
0.0547,1.520934349,500000000,550
0.0548,1.532919295,500000000,550
0.0549,1.541790235,500000000,550
0.055,1.533140141,500000000,550
0.0551,1.546576383,500000000,550
0.0552,1.561773006,500000000,550
0.0553,1.543942323,500000000,550
0.0554,1.572065488,500000000,550
0.0555,1.562841905,500000000,550
0.0556,1.553832726,500000000,550
0.0557,1.555881585,500000000,550
0.0558,1.544684987,500000000,550
0.0559,1.562853865,500000000,550
0.056,1.564039119,500000000,550
0.0561,1.540846257,500000000,550
0.0562,1.565434462,500000000,550
0.0563,1.561086071,500000000,550
0.0564,1.556981038,500000000,550
0.0565,1.549570748,500000000,550
0.0566,1.554105719,500000000,550
0.0567,1.554380371,500000000,550
0.0568,1.552548766,500000000,550
0.0569,1.555485602,500000000,550
0.057,1.56107149,500000000,550
0.0571,1.544183514,500000000,550
0.0572,1.562862234,500000000,550
0.0573,1.547318899,500000000,550
0.0574,1.550736385,500000000,550
0.0575,1.556972723,500000000,550
0.0576,1.529552704,500000000,550
0.0577,1.562881203,500000000,550
0.0578,1.542004766,500000000,550
0.0579,1.533563101,500000000,550
0.058,1.549693816,500000000,550
0.0581,1.545251317,500000000,550
0.0582,1.55058859,500000000,550
0.0583,1.559923883,500000000,550
0.0584,1.543148245,500000000,550
0.0585,1.553524614,500000000,550
0.0586,1.543197308,500000000,550
0.0587,1.560105621,500000000,550
0.0588,1.534616652,500000000,550
0.0589,1.554532998,500000000,550
0.059,1.548922627,500000000,550
0.0591,1.530333626,500000000,550
0.0592,1.541072214,500000000,550
0.0593,1.551977742,500000000,550
0.0594,1.565685912,500000000,550
0.0595,1.565100864,500000000,550
0.0596,1.599338836,500000000,550
0.0597,1.585600944,500000000,550
0.0598,1.577835067,500000000,550
0.0599,1.578120179,500000000,550
0.06,1.569743457,500000000,550
0.0601,1.561406227,500000000,550
0.0602,1.560040902,500000000,550
0.0603,1.570345786,500000000,550
0.0604,1.56146125,500000000,550
0.0605,1.574922224,500000000,550
0.0606,1.557630198,500000000,550
0.0607,1.563416685,500000000,550
0.0608,1.5631363,500000000,550
0.0609,1.573043758,500000000,550
0.061,1.575990347,500000000,550
0.0611,1.590737796,500000000,550
0.0612,1.611508991,500000000,550
0.0613,1.59299781,500000000,550
0.0614,1.590741248,500000000,550
0.0615,1.571823292,500000000,550
0.0616,1.57181045,500000000,550
0.0617,1.565169436,500000000,550
0.0618,1.577173831,500000000,550
0.0619,1.568815952,500000000,550
0.062,1.557913881,500000000,550
0.0621,1.566198246,500000000,550
0.0622,1.584597691,500000000,550
0.0623,1.585756094,500000000,550
0.0624,1.573686975,500000000,550
0.0625,1.579112841,500000000,550
0.0626,1.592102822,500000000,550
0.0627,1.583375994,500000000,550
0.0628,1.605222797,500000000,550
0.0629,1.596465795,500000000,550
0.063,1.604777731,500000000,550
0.0631,1.603987932,500000000,550
0.0632,1.597288919,500000000,550
0.0633,1.598822686,500000000,550
0.0634,1.599776312,500000000,550
0.0635,1.58355416,500000000,550
0.0636,1.577977476,500000000,550
0.0637,1.563547047,500000000,550
0.0638,1.579623634,500000000,550
0.0639,1.577564306,500000000,550
0.064,1.606981571,500000000,550
0.0641,1.595281089,500000000,550
0.0642,1.613202179,500000000,550
0.0643,1.605809904,500000000,550
0.0644,1.594357113,500000000,550
0.0645,1.600885331,500000000,550
0.0646,1.604281153,500000000,550
0.0647,1.595247342,500000000,550
0.0648,1.603357167,500000000,550
0.0649,1.619717694,500000000,550
0.065,1.593697103,500000000,550
0.0651,1.596591603,500000000,550
0.0652,1.586049682,500000000,550
0.0653,1.587007199,500000000,550
0.0654,1.592302269,500000000,550
0.0655,1.59232203,500000000,550
0.0656,1.629514259,500000000,550
0.0657,1.608445594,500000000,550
0.0658,1.587027299,500000000,550
0.0659,1.589239336,500000000,550
0.066,1.602502422,500000000,550
0.0661,1.606496749,500000000,550
0.0662,1.578418216,500000000,550
0.0663,1.589510088,500000000,550
0.0664,1.579793165,500000000,550
0.0665,1.595410207,500000000,550
0.0666,1.589161678,500000000,550
0.0667,1.589216119,500000000,550
0.0668,1.594169796,500000000,550
0.0669,1.612092302,500000000,550
0.067,1.594135172,500000000,550
0.0671,1.591727055,500000000,550
0.0672,1.589999098,500000000,550
0.0673,1.602031005,500000000,550
0.0674,1.608059905,500000000,550
0.0675,1.618061582,500000000,550
0.0676,1.602490761,500000000,550
0.0677,1.600280358,500000000,550
0.0678,1.606884951,500000000,550
0.0679,1.604145704,500000000,550
0.068,1.59126732,500000000,550
0.0681,1.610977665,500000000,550
0.0682,1.606914639,500000000,550
0.0683,1.604930357,500000000,550
0.0684,1.594240267,500000000,550
0.0685,1.59776928,500000000,550
0.0686,1.603757519,500000000,550
0.0687,1.603509109,500000000,550
0.0688,1.586899017,500000000,550
0.0689,1.605210223,500000000,550
0.069,1.614345535,500000000,550
0.0691,1.604118897,500000000,550
0.0692,1.61882384,500000000,550
0.0693,1.604432426,500000000,550
0.0694,1.608293682,500000000,550
0.0695,1.591013969,500000000,550
0.0696,1.595796361,500000000,550
0.0697,1.607033286,500000000,550
0.0698,1.603841944,500000000,550
0.0699,1.611920267,500000000,550
0.07,1.604300043,500000000,550
0.0701,1.597958978,500000000,550
0.0702,1.602096177,500000000,550
0.0703,1.597041214,500000000,550
0.0704,1.592260337,500000000,550
0.0705,1.605946537,500000000,550
0.0706,1.588647936,500000000,550
0.0707,1.592714653,500000000,550
0.0708,1.595275396,500000000,550
0.0709,1.580767276,500000000,550
0.071,1.589771149,500000000,550
0.0711,1.588324292,500000000,550
0.0712,1.592653077,500000000,550
0.0713,1.595785375,500000000,550
0.0714,1.590019654,500000000,550
0.0715,1.58767262,500000000,550
0.0716,1.605183483,500000000,550
0.0717,1.597872255,500000000,550
0.0718,1.604716268,500000000,550
0.0719,1.591064361,500000000,550
0.072,1.585126336,500000000,550
0.0721,1.588245047,500000000,550
0.0722,1.594513375,500000000,550
0.0723,1.593771658,500000000,550
0.0724,1.613404344,500000000,550
0.0725,1.60288104,500000000,550
0.0726,1.603797575,500000000,550
0.0727,1.620765783,500000000,550
0.0728,1.607149529,500000000,550
0.0729,1.611752137,500000000,550
0.073,1.618036461,500000000,550
0.0731,1.602922413,500000000,550
0.0732,1.613100067,500000000,550
0.0733,1.629873828,500000000,550
0.0734,1.624608598,500000000,550
0.0735,1.603117748,500000000,550
0.0736,1.593608936,500000000,550
0.0737,1.577264656,500000000,550
0.0738,1.597716553,500000000,550
0.0739,1.59103591,500000000,550
0.074,1.60027875,500000000,550
0.0741,1.591184692,500000000,550
0.0742,1.604916327,500000000,550
0.0743,1.6057246,500000000,550
0.0744,1.595463102,500000000,550
0.0745,1.608259424,500000000,550
0.0746,1.601359166,500000000,550
0.0747,1.617443706,500000000,550
0.0748,1.625023489,500000000,550
0.0749,1.598966745,500000000,550
0.075,1.594867437,500000000,550
0.0751,1.597498671,500000000,550
0.0752,1.587009563,500000000,550
0.0753,1.595343885,500000000,550
0.0754,1.608273208,500000000,550
0.0755,1.605133075,500000000,550
0.0756,1.606618093,500000000,550
0.0757,1.596219317,500000000,550
0.0758,1.601955089,500000000,550
0.0759,1.586924582,500000000,550
0.076,1.587327244,500000000,550
0.0761,1.593300495,500000000,550
0.0762,1.595035363,500000000,550
0.0763,1.609583263,500000000,550
0.0764,1.580561056,500000000,550
0.0765,1.586825779,500000000,550
0.0766,1.556942518,500000000,550
0.0767,1.563963397,500000000,550
0.0768,1.599951687,500000000,550
0.0769,1.580776957,500000000,550
0.077,1.581710849,500000000,550
0.0771,1.586746212,500000000,550
0.0772,1.609706034,500000000,550
0.0773,1.593012539,500000000,550
0.0774,1.601190868,500000000,550
0.0775,1.597176626,500000000,550
0.0776,1.585388532,500000000,550
0.0777,1.583631516,500000000,550
0.0778,1.56870179,500000000,550
0.0779,1.579408941,500000000,550
0.078,1.561568911,500000000,550
0.0781,1.571353207,500000000,550
0.0782,1.560543153,500000000,550
0.0783,1.564818649,500000000,550
0.0784,1.588886699,500000000,550
0.0785,1.583486767,500000000,550
0.0786,1.59293459,500000000,550
0.0787,1.59684371,500000000,550
0.0788,1.590790196,500000000,550
0.0789,1.584707605,500000000,550
0.079,1.604915685,500000000,550
0.0791,1.63574919,500000000,550
0.0792,1.626428027,500000000,550
0.0793,1.609422547,500000000,550
0.0794,1.591620405,500000000,550
0.0795,1.573103327,500000000,550
0.0796,1.552395088,500000000,550
0.0797,1.567061396,500000000,550
0.0798,1.569920176,500000000,550
0.0799,1.545118645,500000000,550
0.08,1.569681447,500000000,550
0.0801,1.582991161,500000000,550
0.0802,1.560587643,500000000,550
0.0803,1.603754623,500000000,550
0.0804,1.601369412,500000000,550
0.0805,1.610441929,500000000,550
0.0806,1.602966235,500000000,550
0.0807,1.607683914,500000000,550
0.0808,1.583839659,500000000,550
0.0809,1.582034989,500000000,550
0.081,1.57470585,500000000,550
0.0811,1.587505485,500000000,550
0.0812,1.584858777,500000000,550
0.0813,1.588896149,500000000,550
0.0814,1.589544193,500000000,550
0.0815,1.589016722,500000000,550
0.0816,1.567670332,500000000,550
0.0817,1.583064832,500000000,550
0.0818,1.575040082,500000000,550
0.0819,1.575211924,500000000,550
0.082,1.590218094,500000000,550
0.0821,1.578792694,500000000,550
0.0822,1.596049015,500000000,550
0.0823,1.588052558,500000000,550
0.0824,1.590074779,500000000,550
0.0825,1.58501949,500000000,550
0.0826,1.591753685,500000000,550
0.0827,1.589947582,500000000,550
