strain,stress,strain_rate,temperature
0.08529,1.281078657,50000000,600
0.0853,1.272082691,50000000,600
0.08531,1.300029391,50000000,600
0.08532,1.257814942,50000000,600
0.08533,1.294343813,50000000,600
0.08534,1.284158712,50000000,600
0.08535,1.27666219,50000000,600
0.08536,1.27224769,50000000,600
0.08537,1.267404833,50000000,600
0.08538,1.297600204,50000000,600
0.08539,1.275164638,50000000,600
0.0854,1.284762936,50000000,600
0.08541,1.247946614,50000000,600
0.08542,1.271453899,50000000,600
0.08543,1.278953268,50000000,600
0.08544,1.287455199,50000000,600
0.08545,1.28162065,50000000,600
0.08546,1.274637918,50000000,600
0.08547,1.270771779,50000000,600
0.08548,1.271374516,50000000,600
0.08549,1.28017766,50000000,600
0.0855,1.283046115,50000000,600
0.08551,1.281834788,50000000,600
0.08552,1.266487044,50000000,600
0.08553,1.300279053,50000000,600
0.08554,1.266971215,50000000,600
0.08555,1.275647918,50000000,600
0.08556,1.300680482,50000000,600
0.08557,1.272033572,50000000,600
0.08558,1.294120875,50000000,600
0.08559,1.292232227,50000000,600
0.0856,1.292328142,50000000,600
0.08561,1.279976224,50000000,600
0.08562,1.291270808,50000000,600
0.08563,1.283457383,50000000,600
0.08564,1.269553527,50000000,600
0.08565,1.304843314,50000000,600
0.08566,1.284505218,50000000,600
0.08567,1.287008691,50000000,600
0.08568,1.301968103,50000000,600
0.08569,1.29899499,50000000,600
0.0857,1.287881726,50000000,600
0.08571,1.296166694,50000000,600
0.08572,1.275486627,50000000,600
0.08573,1.273273037,50000000,600
0.08574,1.273012837,50000000,600
0.08575,1.267620974,50000000,600
0.08576,1.27822158,50000000,600
0.08577,1.260775607,50000000,600
0.08578,1.27390245,50000000,600
0.08579,1.273324879,50000000,600
0.0858,1.270273694,50000000,600
0.08581,1.268385006,50000000,600
0.08582,1.284215788,50000000,600
0.08583,1.312782785,50000000,600
0.08584,1.293993285,50000000,600
0.08585,1.282414251,50000000,600
0.08586,1.274335075,50000000,600
0.08587,1.266730385,50000000,600
0.08588,1.268415625,50000000,600
0.08589,1.259678708,50000000,600
0.0859,1.272218824,50000000,600
0.08591,1.295226469,50000000,600
0.08592,1.285036833,50000000,600
0.08593,1.271978642,50000000,600
0.08594,1.277870677,50000000,600
0.08595,1.25810953,50000000,600
0.08596,1.283266311,50000000,600
0.08597,1.289557237,50000000,600
0.08598,1.293320356,50000000,600
0.08599,1.273757672,50000000,600
0.086,1.288326818,50000000,600
0.08601,1.273395532,50000000,600
0.08602,1.291560049,50000000,600
0.08603,1.281281898,50000000,600
0.08604,1.278061327,50000000,600
0.08605,1.2927402,50000000,600
0.08606,1.291447655,50000000,600
0.08607,1.301661538,50000000,600
0.08608,1.290080172,50000000,600
0.08609,1.318299826,50000000,600
0.0861,1.271650787,50000000,600
0.08611,1.290194236,50000000,600
0.08612,1.285857156,50000000,600
0.08613,1.294781675,50000000,600
0.08614,1.283761065,50000000,600
0.08615,1.283916355,50000000,600
0.08616,1.283217076,50000000,600
0.08617,1.265886922,50000000,600
0.08618,1.287261327,50000000,600
0.08619,1.303118977,50000000,600
0.0862,1.282771015,50000000,600
0.08621,1.291301745,50000000,600
0.08622,1.272660555,50000000,600
0.08623,1.282199609,50000000,600
0.08624,1.290948187,50000000,600
0.08625,1.296931077,50000000,600
0.08626,1.292331885,50000000,600
0.08627,1.309128665,50000000,600
0.08628,1.290165626,50000000,600
0.08629,1.294742277,50000000,600
0.0863,1.280115619,50000000,600
0.08631,1.286033465,50000000,600
0.08632,1.279266075,50000000,600
0.08633,1.274179844,50000000,600
0.08634,1.292874163,50000000,600
0.08635,1.283941661,50000000,600
0.08636,1.284563484,50000000,600
0.08637,1.282223998,50000000,600
0.08638,1.266069305,50000000,600
0.08639,1.256079898,50000000,600
0.0864,1.295506727,50000000,600
0.08641,1.281095859,50000000,600
0.08642,1.280977901,50000000,600
0.08643,1.288942741,50000000,600
0.08644,1.294800338,50000000,600
0.08645,1.284313868,50000000,600
0.08646,1.272044831,50000000,600
0.08647,1.28117698,50000000,600
0.08648,1.279653018,50000000,600
0.08649,1.28332343,50000000,600
0.0865,1.269303188,50000000,600
0.08651,1.290578826,50000000,600
0.08652,1.285280489,50000000,600
0.08653,1.302503191,50000000,600
0.08654,1.297129138,50000000,600
0.08655,1.290137212,50000000,600
0.08656,1.283233619,50000000,600
0.08657,1.294325598,50000000,600
0.08658,1.282424619,50000000,600
0.08659,1.300247234,50000000,600
0.0866,1.296517306,50000000,600
0.08661,1.281089462,50000000,600
0.08662,1.284048228,50000000,600
0.08663,1.272444535,50000000,600
0.08664,1.281154141,50000000,600
0.08665,1.275297414,50000000,600
0.08666,1.294208995,50000000,600
0.08667,1.284359982,50000000,600
0.08668,1.263606461,50000000,600
0.08669,1.314055453,50000000,600
0.0867,1.291206773,50000000,600
0.08671,1.299668048,50000000,600
0.08672,1.290648975,50000000,600
0.08673,1.28607195,50000000,600
0.08674,1.295710113,50000000,600
0.08675,1.293173245,50000000,600
0.08676,1.278832019,50000000,600
0.08677,1.278623634,50000000,600
0.08678,1.266936931,50000000,600
0.08679,1.270716992,50000000,600
0.0868,1.269358864,50000000,600
0.08681,1.279622945,50000000,600
0.08682,1.268294189,50000000,600
0.08683,1.264873052,50000000,600
0.08684,1.280646085,50000000,600
0.08685,1.287570163,50000000,600
0.08686,1.282566662,50000000,600
0.08687,1.26814597,50000000,600
0.08688,1.284337983,50000000,600
0.08689,1.273138631,50000000,600
0.0869,1.286472234,50000000,600
0.08691,1.286480162,50000000,600
0.08692,1.273673221,50000000,600
0.08693,1.285478655,50000000,600
0.08694,1.280866987,50000000,600
0.08695,1.294989718,50000000,600
0.08696,1.291409894,50000000,600
0.08697,1.283343565,50000000,600
0.08698,1.297141133,50000000,600
0.08699,1.286685471,50000000,600
0.087,1.288243185,50000000,600
0.08701,1.296606749,50000000,600
0.08702,1.277344302,50000000,600
0.08703,1.2850776,50000000,600
0.08704,1.26570672,50000000,600
0.08705,1.286935519,50000000,600
0.08706,1.28236288,50000000,600
0.08707,1.275041613,50000000,600
0.08708,1.263630244,50000000,600
0.08709,1.284228599,50000000,600
0.0871,1.263583769,50000000,600
0.08711,1.284483799,50000000,600
0.08712,1.277207435,50000000,600
0.08713,1.293919986,50000000,600
0.08714,1.304389945,50000000,600
0.08715,1.274974748,50000000,600
0.08716,1.281053899,50000000,600
0.08717,1.263336846,50000000,600
0.08718,1.291508502,50000000,600
0.08719,1.291513925,50000000,600
0.0872,1.289564016,50000000,600
0.08721,1.281182977,50000000,600
0.08722,1.284061236,50000000,600
0.08723,1.285975107,50000000,600
0.08724,1.304608196,50000000,600
0.08725,1.282692007,50000000,600
0.08726,1.291643411,50000000,600
0.08727,1.283384574,50000000,600
0.08728,1.272418974,50000000,600
0.08729,1.30202849,50000000,600
0.0873,1.277297185,50000000,600
0.08731,1.265580123,50000000,600
0.08732,1.266833705,50000000,600
0.08733,1.265171673,50000000,600
0.08734,1.263556043,50000000,600
0.08735,1.271747102,50000000,600
0.08736,1.292613159,50000000,600
0.08737,1.278065159,50000000,600
0.08738,1.281782768,50000000,600
0.08739,1.29208922,50000000,600
0.0874,1.279055186,50000000,600
0.08741,1.271831251,50000000,600
0.08742,1.290303708,50000000,600
0.08743,1.285375473,50000000,600
0.08744,1.28281388,50000000,600
0.08745,1.271154824,50000000,600
0.08746,1.269574831,50000000,600
0.08747,1.274517162,50000000,600
0.08748,1.280559326,50000000,600
0.08749,1.275662112,50000000,600
0.0875,1.276112035,50000000,600
0.08751,1.282425148,50000000,600
0.08752,1.288409129,50000000,600
0.08753,1.290754566,50000000,600
0.08754,1.2798737,50000000,600
0.08755,1.298708888,50000000,600
0.08756,1.313423728,50000000,600
0.08757,1.290889114,50000000,600
0.08758,1.282668534,50000000,600
0.08759,1.29088739,50000000,600
0.0876,1.275730929,50000000,600
0.08761,1.279146297,50000000,600
0.08762,1.299281153,50000000,600
0.08763,1.284648863,50000000,600
0.08764,1.282374567,50000000,600
0.08765,1.269794649,50000000,600
0.08766,1.282841873,50000000,600
0.08767,1.294066934,50000000,600
0.08768,1.268255017,50000000,600
0.08769,1.293146081,50000000,600
0.0877,1.280879222,50000000,600
0.08771,1.277612225,50000000,600
0.08772,1.290225755,50000000,600
0.08773,1.282178193,50000000,600
0.08774,1.276791523,50000000,600
0.08775,1.276185642,50000000,600
0.08776,1.271157666,50000000,600
0.08777,1.281056053,50000000,600
0.08778,1.289536106,50000000,600
0.08779,1.269070355,50000000,600
0.0878,1.284308824,50000000,600
0.08781,1.299481685,50000000,600
0.08782,1.287590753,50000000,600
0.08783,1.287225406,50000000,600
0.08784,1.298124096,50000000,600
0.08785,1.269738599,50000000,600
0.08786,1.292396472,50000000,600
0.08787,1.270505567,50000000,600
0.08788,1.262183875,50000000,600
0.08789,1.273646204,50000000,600
0.0879,1.271211279,50000000,600
0.08791,1.261739468,50000000,600
0.08792,1.271869084,50000000,600
0.08793,1.282573096,50000000,600
0.08794,1.290791114,50000000,600
0.08795,1.283761332,50000000,600
0.08796,1.287785426,50000000,600
0.08797,1.299175153,50000000,600
0.08798,1.306860796,50000000,600
0.08799,1.308767841,50000000,600
0.088,1.317044868,50000000,600
0.08801,1.296963862,50000000,600
0.08802,1.288950426,50000000,600
0.08803,1.283036207,50000000,600
0.08804,1.25511464,50000000,600
0.08805,1.262339917,50000000,600
0.08806,1.275998352,50000000,600
0.08807,1.279934156,50000000,600
0.08808,1.273617575,50000000,600
0.08809,1.273942504,50000000,600
0.0881,1.281423113,50000000,600
0.08811,1.283070986,50000000,600
0.08812,1.299068074,50000000,600
0.08813,1.30358828,50000000,600
0.08814,1.303976534,50000000,600
0.08815,1.296759497,50000000,600
0.08816,1.277862587,50000000,600
0.08817,1.284209219,50000000,600
0.08818,1.274663365,50000000,600
0.08819,1.260939307,50000000,600
0.0882,1.251358845,50000000,600
0.08821,1.251262054,50000000,600
0.08822,1.255108567,50000000,600
0.08823,1.262443241,50000000,600
0.08824,1.293931523,50000000,600
0.08825,1.289202307,50000000,600
0.08826,1.284469012,50000000,600
0.08827,1.295459369,50000000,600
0.08828,1.297112597,50000000,600
0.08829,1.273863345,50000000,600
0.0883,1.282867026,50000000,600
0.08831,1.279071677,50000000,600
0.08832,1.28397599,50000000,600
0.08833,1.278860757,50000000,600
0.08834,1.269968407,50000000,600
0.08835,1.248624047,50000000,600
0.08836,1.259602848,50000000,600
0.08837,1.24660695,50000000,600
0.08838,1.260125345,50000000,600
0.08839,1.261887907,50000000,600
0.0884,1.259905994,50000000,600
0.08841,1.28231348,50000000,600
0.08842,1.271831612,50000000,600
0.08843,1.287622626,50000000,600
0.08844,1.27889957,50000000,600
0.08845,1.283964418,50000000,600
0.08846,1.281252909,50000000,600
0.08847,1.282101291,50000000,600
0.08848,1.286039884,50000000,600
0.08849,1.274057653,50000000,600
0.0885,1.272324142,50000000,600
0.08851,1.261983136,50000000,600
0.08852,1.276063855,50000000,600
0.08853,1.274753629,50000000,600
0.08854,1.278290748,50000000,600
0.08855,1.256434627,50000000,600
0.08856,1.269607533,50000000,600
0.08857,1.270995038,50000000,600
0.08858,1.293317514,50000000,600
0.08859,1.283554894,50000000,600
0.0886,1.28216238,50000000,600
0.08861,1.280217349,50000000,600
0.08862,1.278609339,50000000,600
0.08863,1.275302853,50000000,600
0.08864,1.290093892,50000000,600
0.08865,1.284875985,50000000,600
0.08866,1.292590029,50000000,600
0.08867,1.276899403,50000000,600
0.08868,1.282508138,50000000,600
0.08869,1.257239548,50000000,600
0.0887,1.282386209,50000000,600
0.08871,1.281591287,50000000,600
0.08872,1.278635186,50000000,600
0.08873,1.282238549,50000000,600
0.08874,1.284537724,50000000,600
0.08875,1.27332075,50000000,600
0.08876,1.289732617,50000000,600
0.08877,1.287854334,50000000,600
0.08878,1.274800607,50000000,600
0.08879,1.269313878,50000000,600
0.0888,1.292358319,50000000,600
0.08881,1.275480517,50000000,600
0.08882,1.285555591,50000000,600
0.08883,1.280711328,50000000,600
0.08884,1.293573394,50000000,600
0.08885,1.284582007,50000000,600
0.08886,1.276958304,50000000,600
0.08887,1.25099711,50000000,600
0.08888,1.273639019,50000000,600
0.08889,1.293954093,50000000,600
0.0889,1.284337773,50000000,600
0.08891,1.288332377,50000000,600
0.08892,1.2869849,50000000,600
0.08893,1.285423246,50000000,600
0.08894,1.282307518,50000000,600
0.08895,1.274104051,50000000,600
0.08896,1.293257572,50000000,600
0.08897,1.27508509,50000000,600
0.08898,1.303179808,50000000,600
0.08899,1.298422935,50000000,600
0.089,1.299280536,50000000,600
0.08901,1.295746196,50000000,600
0.08902,1.284802744,50000000,600
0.08903,1.292048654,50000000,600
0.08904,1.283444828,50000000,600
0.08905,1.296614854,50000000,600
0.08906,1.281146335,50000000,600
0.08907,1.249070133,50000000,600
0.08908,1.266501339,50000000,600
0.08909,1.275151232,50000000,600
0.0891,1.275106422,50000000,600
0.08911,1.28450683,50000000,600
0.08912,1.276214463,50000000,600
0.08913,1.271484906,50000000,600
0.08914,1.279663509,50000000,600
0.08915,1.292113591,50000000,600
0.08916,1.285071051,50000000,600
0.08917,1.296648149,50000000,600
0.08918,1.289425235,50000000,600
0.08919,1.294503579,50000000,600
0.0892,1.28505839,50000000,600
0.08921,1.299069185,50000000,600
0.08922,1.284436575,50000000,600
0.08923,1.277849055,50000000,600
0.08924,1.287128299,50000000,600
0.08925,1.269583252,50000000,600
0.08926,1.273068625,50000000,600
0.08927,1.272088224,50000000,600
0.08928,1.270507534,50000000,600
0.08929,1.278914246,50000000,600
0.0893,1.271445682,50000000,600
0.08931,1.26906547,50000000,600
0.08932,1.286069599,50000000,600
0.08933,1.284493641,50000000,600
0.08934,1.288172185,50000000,600
0.08935,1.291460687,50000000,600
0.08936,1.291201592,50000000,600
0.08937,1.274986612,50000000,600
0.08938,1.284046682,50000000,600
0.08939,1.283339235,50000000,600
0.0894,1.266322947,50000000,600
0.08941,1.271854828,50000000,600
0.08942,1.274393758,50000000,600
0.08943,1.280175664,50000000,600
0.08944,1.264137138,50000000,600
0.08945,1.271738243,50000000,600
0.08946,1.285385179,50000000,600
0.08947,1.271724601,50000000,600
0.08948,1.280333511,50000000,600
0.08949,1.304885593,50000000,600
0.0895,1.302203404,50000000,600
0.08951,1.305811487,50000000,600
0.08952,1.301914335,50000000,600
0.08953,1.284421205,50000000,600
0.08954,1.30422106,50000000,600
0.08955,1.296551741,50000000,600
0.08956,1.308362187,50000000,600
0.08957,1.292285177,50000000,600
0.08958,1.298103417,50000000,600
0.08959,1.27603378,50000000,600
0.0896,1.272047795,50000000,600
0.08961,1.258184148,50000000,600
0.08962,1.274178019,50000000,600
0.08963,1.280913945,50000000,600
0.08964,1.278835869,50000000,600
0.08965,1.294326613,50000000,600
0.08966,1.29958675,50000000,600
0.08967,1.29196933,50000000,600
0.08968,1.280904117,50000000,600
0.08969,1.293401344,50000000,600
0.0897,1.300634288,50000000,600
0.08971,1.281336954,50000000,600
0.08972,1.299896015,50000000,600
0.08973,1.292234569,50000000,600
0.08974,1.295979512,50000000,600
0.08975,1.282282649,50000000,600
0.08976,1.291931489,50000000,600
0.08977,1.277564055,50000000,600
0.08978,1.279007251,50000000,600
0.08979,1.294725816,50000000,600
0.0898,1.28149036,50000000,600
0.08981,1.294561263,50000000,600
0.08982,1.289567893,50000000,600
0.08983,1.291784247,50000000,600
0.08984,1.292426302,50000000,600
0.08985,1.309574624,50000000,600
0.08986,1.287797824,50000000,600
0.08987,1.296932946,50000000,600
0.08988,1.290936417,50000000,600
0.08989,1.276390281,50000000,600
0.0899,1.301860961,50000000,600
0.08991,1.283464617,50000000,600
0.08992,1.275298443,50000000,600
0.08993,1.275734453,50000000,600
0.08994,1.281079416,50000000,600
0.08995,1.284319027,50000000,600
0.08996,1.281756581,50000000,600
0.08997,1.301674496,50000000,600
0.08998,1.27820824,50000000,600
0.08999,1.284827229,50000000,600
0.09,1.286609463,50000000,600
0.09001,1.286220851,50000000,600
0.09002,1.294759912,50000000,600
0.09003,1.289917164,50000000,600
0.09004,1.28518085,50000000,600
0.09005,1.286557628,50000000,600
0.09006,1.294536453,50000000,600
0.09007,1.282791113,50000000,600
0.09008,1.290702246,50000000,600
0.09009,1.28858479,50000000,600
0.0901,1.290917654,50000000,600
0.09011,1.264848712,50000000,600
0.09012,1.286478069,50000000,600
0.09013,1.283900401,50000000,600
0.09014,1.280616764,50000000,600
0.09015,1.280141255,50000000,600
0.09016,1.285964041,50000000,600
0.09017,1.277730887,50000000,600
0.09018,1.301223385,50000000,600
0.09019,1.290669095,50000000,600
0.0902,1.290447762,50000000,600
0.09021,1.292958992,50000000,600
0.09022,1.277957184,50000000,600
0.09023,1.281958828,50000000,600
0.09024,1.276464965,50000000,600
0.09025,1.300219457,50000000,600
0.09026,1.293770161,50000000,600
0.09027,1.292978543,50000000,600
0.09028,1.28630125,50000000,600
0.09029,1.28420966,50000000,600
0.0903,1.296473695,50000000,600
0.09031,1.27918705,50000000,600
0.09032,1.269307729,50000000,600
0.09033,1.272962557,50000000,600
0.09034,1.254864882,50000000,600
0.09035,1.276399302,50000000,600
0.09036,1.282004516,50000000,600
0.09037,1.275809599,50000000,600
0.09038,1.284765074,50000000,600
0.09039,1.274301769,50000000,600
0.0904,1.285752399,50000000,600
0.09041,1.300725142,50000000,600
0.09042,1.308528251,50000000,600
0.09043,1.295103935,50000000,600
0.09044,1.282981471,50000000,600
0.09045,1.285185702,50000000,600
0.09046,1.292234607,50000000,600
0.09047,1.276591869,50000000,600
0.09048,1.289682664,50000000,600
0.09049,1.278863464,50000000,600
0.0905,1.282004136,50000000,600
0.09051,1.273787888,50000000,600
0.09052,1.290804319,50000000,600
0.09053,1.278024928,50000000,600
0.09054,1.300699103,50000000,600
0.09055,1.30401042,50000000,600
0.09056,1.290533795,50000000,600
0.09057,1.278718664,50000000,600
0.09058,1.27523196,50000000,600
0.09059,1.283821451,50000000,600
0.0906,1.271506861,50000000,600
0.09061,1.27312642,50000000,600
0.09062,1.274027084,50000000,600
0.09063,1.278676369,50000000,600
0.09064,1.279072025,50000000,600
0.09065,1.297581916,50000000,600
0.09066,1.304376433,50000000,600
0.09067,1.286830844,50000000,600
0.09068,1.279567715,50000000,600
0.09069,1.289382853,50000000,600
0.0907,1.310357581,50000000,600
0.09071,1.290056186,50000000,600
0.09072,1.275106125,50000000,600
0.09073,1.283930406,50000000,600
0.09074,1.288162592,50000000,600
0.09075,1.27646403,50000000,600
0.09076,1.285968857,50000000,600
0.09077,1.263278311,50000000,600
0.09078,1.270382456,50000000,600
0.09079,1.286849961,50000000,600
0.0908,1.277398246,50000000,600
0.09081,1.279937578,50000000,600
0.09082,1.29858214,50000000,600
0.09083,1.293873962,50000000,600
0.09084,1.306876554,50000000,600
0.09085,1.293597178,50000000,600
0.09086,1.294000153,50000000,600
0.09087,1.294946469,50000000,600
0.09088,1.280125411,50000000,600
0.09089,1.29920374,50000000,600
0.0909,1.277342834,50000000,600
0.09091,1.269207636,50000000,600
0.09092,1.266108399,50000000,600
0.09093,1.26152368,50000000,600
0.09094,1.262585876,50000000,600
0.09095,1.247630185,50000000,600
0.09096,1.266677961,50000000,600
0.09097,1.283529546,50000000,600
0.09098,1.290394632,50000000,600
0.09099,1.296748273,50000000,600
0.091,1.291161468,50000000,600
0.09101,1.296590089,50000000,600
0.09102,1.298743048,50000000,600
0.09103,1.301015305,50000000,600
0.09104,1.296185519,50000000,600
0.09105,1.294313828,50000000,600
0.09106,1.260722768,50000000,600
0.09107,1.243240045,50000000,600
0.09108,1.249713218,50000000,600
0.09109,1.260560136,50000000,600
0.0911,1.263470692,50000000,600
0.09111,1.267534237,50000000,600
0.09112,1.275872777,50000000,600
0.09113,1.28329673,50000000,600
0.09114,1.260204191,50000000,600
0.09115,1.295853257,50000000,600
0.09116,1.316793731,50000000,600
0.09117,1.286968699,50000000,600
0.09118,1.298973609,50000000,600
0.09119,1.282695573,50000000,600
0.0912,1.269657658,50000000,600
0.09121,1.273399018,50000000,600
0.09122,1.290728071,50000000,600
0.09123,1.281674458,50000000,600
0.09124,1.276412879,50000000,600
0.09125,1.268378476,50000000,600
0.09126,1.264398466,50000000,600
0.09127,1.272314809,50000000,600
0.09128,1.299413398,50000000,600
0.09129,1.288583232,50000000,600
0.0913,1.267875094,50000000,600
0.09131,1.275327613,50000000,600
0.09132,1.295805115,50000000,600
0.09133,1.300836015,50000000,600
0.09134,1.310124657,50000000,600
0.09135,1.291708154,50000000,600
0.09136,1.266643062,50000000,600
0.09137,1.250556727,50000000,600
0.09138,1.284656228,50000000,600
0.09139,1.293113769,50000000,600
0.0914,1.29867569,50000000,600
0.09141,1.283043397,50000000,600
0.09142,1.293666463,50000000,600
0.09143,1.277801397,50000000,600
0.09144,1.295275521,50000000,600
0.09145,1.291693159,50000000,600
0.09146,1.28774913,50000000,600
0.09147,1.279037919,50000000,600
0.09148,1.26903374,50000000,600
0.09149,1.270884375,50000000,600
0.0915,1.287297191,50000000,600
0.09151,1.288733649,50000000,600
0.09152,1.288207348,50000000,600
0.09153,1.284593564,50000000,600
0.09154,1.280420553,50000000,600
0.09155,1.306061206,50000000,600
0.09156,1.306887333,50000000,600
0.09157,1.301958236,50000000,600
0.09158,1.280662786,50000000,600
0.09159,1.30440154,50000000,600
0.0916,1.308859295,50000000,600
0.09161,1.318069295,50000000,600
0.09162,1.304011002,50000000,600
0.09163,1.296354943,50000000,600
0.09164,1.292075666,50000000,600
0.09165,1.293806916,50000000,600
0.09166,1.304725039,50000000,600
0.09167,1.30057875,50000000,600
0.09168,1.307285818,50000000,600
0.09169,1.299246009,50000000,600
0.0917,1.301745905,50000000,600
0.09171,1.292499938,50000000,600
0.09172,1.300183566,50000000,600
0.09173,1.295119295,50000000,600
0.09174,1.285695317,50000000,600
0.09175,1.281125409,50000000,600
0.09176,1.291674092,50000000,600
0.09177,1.301669895,50000000,600
0.09178,1.282343241,50000000,600
0.09179,1.285408974,50000000,600
0.0918,1.287568141,50000000,600
0.09181,1.275849803,50000000,600
0.09182,1.290839031,50000000,600
0.09183,1.303023349,50000000,600
0.09184,1.292691712,50000000,600
0.09185,1.300130974,50000000,600
0.09186,1.296883875,50000000,600
0.09187,1.309502268,50000000,600
0.09188,1.301976808,50000000,600
0.09189,1.283187487,50000000,600
0.0919,1.28462719,50000000,600
0.09191,1.296865948,50000000,600
0.09192,1.298752623,50000000,600
0.09193,1.286824346,50000000,600
0.09194,1.289993071,50000000,600
0.09195,1.301103234,50000000,600
0.09196,1.296550091,50000000,600
0.09197,1.271402658,50000000,600
0.09198,1.29490649,50000000,600
0.09199,1.320414948,50000000,600
0.092,1.294675143,50000000,600
0.09201,1.295280058,50000000,600
0.09202,1.294640428,50000000,600
0.09203,1.289986073,50000000,600
0.09204,1.293037006,50000000,600
0.09205,1.280974686,50000000,600
0.09206,1.280400291,50000000,600
0.09207,1.27585632,50000000,600
0.09208,1.284730939,50000000,600
0.09209,1.300686775,50000000,600
0.0921,1.289023457,50000000,600
0.09211,1.28825723,50000000,600
0.09212,1.280584579,50000000,600
0.09213,1.299246281,50000000,600
0.09214,1.284476028,50000000,600
0.09215,1.299551182,50000000,600
0.09216,1.277342773,50000000,600
0.09217,1.291243924,50000000,600
0.09218,1.269348755,50000000,600
0.09219,1.269191491,50000000,600
0.0922,1.276245565,50000000,600
0.09221,1.267549999,50000000,600
0.09222,1.27079204,50000000,600
0.09223,1.283236643,50000000,600
0.09224,1.272583988,50000000,600
0.09225,1.293506892,50000000,600
0.09226,1.294704171,50000000,600
0.09227,1.293842123,50000000,600
0.09228,1.2892455,50000000,600
0.09229,1.291706697,50000000,600
0.0923,1.291667484,50000000,600
0.09231,1.285592372,50000000,600
0.09232,1.309377253,50000000,600
0.09233,1.280493882,50000000,600
0.09234,1.285687594,50000000,600
0.09235,1.295097312,50000000,600
0.09236,1.270512611,50000000,600
0.09237,1.290025605,50000000,600
0.09238,1.266985042,50000000,600
0.09239,1.29375485,50000000,600
0.0924,1.289714029,50000000,600
0.09241,1.271797696,50000000,600
0.09242,1.279387715,50000000,600
0.09243,1.261885586,50000000,600
0.09244,1.263085027,50000000,600
0.09245,1.257330239,50000000,600
0.09246,1.291625737,50000000,600
0.09247,1.291530247,50000000,600
0.09248,1.300066176,50000000,600
0.09249,1.292623971,50000000,600
0.0925,1.28181325,50000000,600
0.09251,1.28910492,50000000,600
0.09252,1.30089786,50000000,600
0.09253,1.29725041,50000000,600
0.09254,1.270317727,50000000,600
0.09255,1.285794317,50000000,600
0.09256,1.264682795,50000000,600
0.09257,1.285550524,50000000,600
0.09258,1.277163363,50000000,600
0.09259,1.271132946,50000000,600
0.0926,1.276633675,50000000,600
0.09261,1.28517047,50000000,600
0.09262,1.286053623,50000000,600
0.09263,1.29042136,50000000,600
0.09264,1.29042023,50000000,600
0.09265,1.291485792,50000000,600
0.09266,1.291279464,50000000,600
0.09267,1.293669905,50000000,600
0.09268,1.293777948,50000000,600
0.09269,1.28494311,50000000,600
0.0927,1.274168359,50000000,600
0.09271,1.270113302,50000000,600
0.09272,1.26127529,50000000,600
0.09273,1.265622968,50000000,600
0.09274,1.290505807,50000000,600
0.09275,1.287041866,50000000,600
0.09276,1.273118188,50000000,600
0.09277,1.262225562,50000000,600
0.09278,1.265911941,50000000,600
0.09279,1.29307358,50000000,600
0.0928,1.275404714,50000000,600
0.09281,1.275170105,50000000,600
0.09282,1.257517489,50000000,600
0.09283,1.264354983,50000000,600
0.09284,1.276603184,50000000,600
0.09285,1.270053694,50000000,600
0.09286,1.29283992,50000000,600
0.09287,1.269194178,50000000,600
0.09288,1.262657972,50000000,600
0.09289,1.286918503,50000000,600
0.0929,1.278169181,50000000,600
0.09291,1.304947113,50000000,600
0.09292,1.285881075,50000000,600
0.09293,1.268757286,50000000,600
0.09294,1.260161462,50000000,600
0.09295,1.269088667,50000000,600
0.09296,1.267410492,50000000,600
0.09297,1.256881627,50000000,600
0.09298,1.262289663,50000000,600
0.09299,1.253340926,50000000,600
0.093,1.266368369,50000000,600
0.09301,1.278709198,50000000,600
0.09302,1.286670479,50000000,600
0.09303,1.282953081,50000000,600
0.09304,1.285078024,50000000,600
0.09305,1.276846106,50000000,600
0.09306,1.293731544,50000000,600
0.09307,1.306456548,50000000,600
0.09308,1.296821259,50000000,600
0.09309,1.288905344,50000000,600
0.0931,1.27362043,50000000,600
0.09311,1.263890998,50000000,600
0.09312,1.254966431,50000000,600
0.09313,1.252826928,50000000,600
0.09314,1.251127639,50000000,600
0.09315,1.253989732,50000000,600
0.09316,1.24339423,50000000,600
0.09317,1.262539142,50000000,600
0.09318,1.284524297,50000000,600
0.09319,1.283106214,50000000,600
0.0932,1.268649577,50000000,600
0.09321,1.318633688,50000000,600
0.09322,1.323003551,50000000,600
0.09323,1.315078272,50000000,600
0.09324,1.304344246,50000000,600
0.09325,1.300734201,50000000,600
0.09326,1.277714233,50000000,600
0.09327,1.266134743,50000000,600
0.09328,1.270222608,50000000,600
0.09329,1.263149957,50000000,600
0.0933,1.254909117,50000000,600
0.09331,1.250751589,50000000,600
0.09332,1.262847282,50000000,600
0.09333,1.299711308,50000000,600
0.09334,1.288344977,50000000,600
0.09335,1.276131122,50000000,600
0.09336,1.294000875,50000000,600
0.09337,1.293643638,50000000,600
0.09338,1.305633875,50000000,600
0.09339,1.291586356,50000000,600
0.0934,1.300001535,50000000,600
0.09341,1.300749516,50000000,600
0.09342,1.288181111,50000000,600
0.09343,1.252565603,50000000,600
0.09344,1.250193272,50000000,600
0.09345,1.245509104,50000000,600
0.09346,1.258305158,50000000,600
0.09347,1.261927711,50000000,600
0.09348,1.260204298,50000000,600
0.09349,1.270318084,50000000,600
0.0935,1.285332859,50000000,600
0.09351,1.251664146,50000000,600
