strain,stress,strain_rate,temperature
0.00264,0.292624319,50000000,650
0.002655,0.332273814,50000000,650
0.00267,0.320558854,50000000,650
0.002685,0.312492759,50000000,650
0.0027,0.2965372,50000000,650
0.002715,0.300979738,50000000,650
0.00273,0.292318344,50000000,650
0.002745,0.299401599,50000000,650
0.00276,0.268158762,50000000,650
0.002775,0.281141117,50000000,650
0.00279,0.263093304,50000000,650
0.002805,0.246803455,50000000,650
0.00282,0.275946769,50000000,650
0.002835,0.281470092,50000000,650
0.00285,0.297993074,50000000,650
0.002865,0.29285888,50000000,650
0.00288,0.296787008,50000000,650
0.002895,0.315932072,50000000,650
0.00291,0.29702217,50000000,650
0.002925,0.304433455,50000000,650
0.00294,0.311432847,50000000,650
0.002955,0.302278788,50000000,650
0.00297,0.287576811,50000000,650
0.002985,0.284613613,50000000,650
0.003,0.278849067,50000000,650
0.003015,0.275337553,50000000,650
0.00303,0.264496134,50000000,650
0.003045,0.273652923,50000000,650
0.00306,0.305104344,50000000,650
0.003075,0.290156876,50000000,650
0.00309,0.304547738,50000000,650
0.003105,0.317436748,50000000,650
0.00312,0.304445399,50000000,650
0.003135,0.290964423,50000000,650
0.00315,0.321671163,50000000,650
0.003165,0.300942956,50000000,650
0.00318,0.289900682,50000000,650
0.003195,0.302797789,50000000,650
0.00321,0.284865839,50000000,650
0.003225,0.30397657,50000000,650
0.00324,0.297817423,50000000,650
0.003255,0.309536894,50000000,650
0.00327,0.288967519,50000000,650
0.003285,0.283338961,50000000,650
0.0033,0.301521314,50000000,650
0.003315,0.306168497,50000000,650
0.00333,0.333297784,50000000,650
0.003345,0.33877319,50000000,650
0.00336,0.345937897,50000000,650
0.003375,0.334036935,50000000,650
0.00339,0.345785683,50000000,650
0.003405,0.342199896,50000000,650
0.00342,0.33193759,50000000,650
0.003435,0.332507168,50000000,650
0.00345,0.305507311,50000000,650
0.003465,0.294357131,50000000,650
0.00348,0.301157834,50000000,650
0.003495,0.321855418,50000000,650
0.00351,0.303264336,50000000,650
0.003525,0.318526445,50000000,650
0.00354,0.319978341,50000000,650
0.003555,0.302595662,50000000,650
0.00357,0.318006711,50000000,650
0.003585,0.340670662,50000000,650
0.0036,0.336317768,50000000,650
0.003615,0.321111919,50000000,650
0.00363,0.308000586,50000000,650
0.003645,0.328487729,50000000,650
0.00366,0.339682325,50000000,650
0.003675,0.328690475,50000000,650
0.00369,0.322475434,50000000,650
0.003705,0.326386815,50000000,650
0.00372,0.324615311,50000000,650
0.003735,0.301336731,50000000,650
0.00375,0.325382707,50000000,650
0.003765,0.315968541,50000000,650
0.00378,0.304400067,50000000,650
0.003795,0.320569651,50000000,650
0.00381,0.307882445,50000000,650
0.003825,0.313496051,50000000,650
0.00384,0.318538867,50000000,650
0.003855,0.321622183,50000000,650
0.00387,0.329571391,50000000,650
0.003885,0.334432631,50000000,650
0.0039,0.33652453,50000000,650
0.003915,0.329006958,50000000,650
0.00393,0.342882116,50000000,650
0.003945,0.328077469,50000000,650
0.00396,0.326700796,50000000,650
0.003975,0.321858988,50000000,650
0.00399,0.290712703,50000000,650
0.004005,0.319245672,50000000,650
0.00402,0.320416632,50000000,650
0.004035,0.337090014,50000000,650
0.00405,0.308281458,50000000,650
0.004065,0.32906312,50000000,650
0.00408,0.338610016,50000000,650
0.004095,0.336486014,50000000,650
0.00411,0.323167647,50000000,650
0.004125,0.342646906,50000000,650
0.00414,0.329082307,50000000,650
0.004155,0.335067871,50000000,650
0.00417,0.350562607,50000000,650
0.004185,0.340226879,50000000,650
0.0042,0.340696121,50000000,650
0.004215,0.346215478,50000000,650
0.00423,0.337437823,50000000,650
0.004245,0.336994684,50000000,650
0.00426,0.335391687,50000000,650
0.004275,0.327689764,50000000,650
0.00429,0.348340229,50000000,650
0.004305,0.334670569,50000000,650
0.00432,0.343315188,50000000,650
0.004335,0.326409936,50000000,650
0.00435,0.330414584,50000000,650
0.004365,0.332821168,50000000,650
0.00438,0.347054538,50000000,650
0.004395,0.341997153,50000000,650
0.00441,0.349107345,50000000,650
0.004425,0.342066121,50000000,650
0.00444,0.357609343,50000000,650
0.004455,0.345150343,50000000,650
0.00447,0.336404504,50000000,650
0.004485,0.340419012,50000000,650
0.0045,0.347778432,50000000,650
0.004515,0.341156825,50000000,650
0.00453,0.339443484,50000000,650
0.004545,0.351930066,50000000,650
0.00456,0.335366749,50000000,650
0.004575,0.322223425,50000000,650
0.00459,0.325226226,50000000,650
0.004605,0.343646565,50000000,650
0.00462,0.341239773,50000000,650
0.004635,0.342281461,50000000,650
0.00465,0.328992571,50000000,650
0.004665,0.344110777,50000000,650
0.00468,0.330589082,50000000,650
0.004695,0.32485543,50000000,650
0.00471,0.352997974,50000000,650
0.004725,0.33100255,50000000,650
0.00474,0.331523561,50000000,650
0.004755,0.349982108,50000000,650
0.00477,0.340440031,50000000,650
0.004785,0.345389529,50000000,650
0.0048,0.362838959,50000000,650
0.004815,0.364185062,50000000,650
0.00483,0.352284142,50000000,650
0.004845,0.368510636,50000000,650
0.00486,0.355415586,50000000,650
0.004875,0.346933951,50000000,650
0.00489,0.368973486,50000000,650
0.004905,0.356402437,50000000,650
0.00492,0.348452389,50000000,650
0.004935,0.357505196,50000000,650
0.00495,0.355143526,50000000,650
0.004965,0.345230157,50000000,650
0.00498,0.359890832,50000000,650
0.004995,0.340916262,50000000,650
0.00501,0.357120667,50000000,650
0.005025,0.345084899,50000000,650
0.00504,0.369940007,50000000,650
0.005055,0.36115709,50000000,650
0.00507,0.358794695,50000000,650
0.005085,0.360046095,50000000,650
0.0051,0.357302808,50000000,650
0.005115,0.353787989,50000000,650
0.00513,0.351189446,50000000,650
0.005145,0.357276229,50000000,650
0.00516,0.352788451,50000000,650
0.005175,0.3350592,50000000,650
0.00519,0.345184363,50000000,650
0.005205,0.35536988,50000000,650
0.00522,0.344359901,50000000,650
0.005235,0.356315296,50000000,650
0.00525,0.354727245,50000000,650
0.005265,0.34249239,50000000,650
0.00528,0.355141448,50000000,650
0.005295,0.340306964,50000000,650
0.00531,0.368563435,50000000,650
0.005325,0.353682255,50000000,650
0.00534,0.364207697,50000000,650
0.005355,0.369821737,50000000,650
0.00537,0.373701903,50000000,650
0.005385,0.367380749,50000000,650
0.0054,0.377150644,50000000,650
0.005415,0.365988814,50000000,650
0.00543,0.359984471,50000000,650
0.005445,0.379003432,50000000,650
0.00546,0.366417214,50000000,650
0.005475,0.374631384,50000000,650
0.00549,0.369307308,50000000,650
0.005505,0.358082545,50000000,650
0.00552,0.347275818,50000000,650
0.005535,0.367696572,50000000,650
0.00555,0.371390585,50000000,650
0.005565,0.362244557,50000000,650
0.00558,0.361982554,50000000,650
0.005595,0.367627052,50000000,650
0.00561,0.385547069,50000000,650
0.005625,0.384873389,50000000,650
0.00564,0.375846995,50000000,650
0.005655,0.377043623,50000000,650
0.00567,0.360388345,50000000,650
0.005685,0.376231747,50000000,650
0.0057,0.378947631,50000000,650
0.005715,0.372984268,50000000,650
0.00573,0.384058844,50000000,650
0.005745,0.389460013,50000000,650
0.00576,0.388336856,50000000,650
0.005775,0.396474025,50000000,650
0.00579,0.400943584,50000000,650
0.005805,0.381216725,50000000,650
0.00582,0.358373309,50000000,650
0.005835,0.388903858,50000000,650
0.00585,0.368790161,50000000,650
0.005865,0.381314532,50000000,650
0.00588,0.379789629,50000000,650
0.005895,0.363317342,50000000,650
0.00591,0.370413458,50000000,650
0.005925,0.377083387,50000000,650
0.00594,0.388498426,50000000,650
0.005955,0.388624816,50000000,650
0.00597,0.41021075,50000000,650
0.005985,0.388610766,50000000,650
0.006,0.370309455,50000000,650
0.006015,0.386334597,50000000,650
0.00603,0.39008849,50000000,650
0.006045,0.403843391,50000000,650
0.00606,0.375040204,50000000,650
0.006075,0.381551575,50000000,650
0.00609,0.367343712,50000000,650
0.006105,0.371769731,50000000,650
0.00612,0.371880247,50000000,650
0.006135,0.378859225,50000000,650
0.00615,0.376571485,50000000,650
0.006165,0.372252617,50000000,650
0.00618,0.380112614,50000000,650
0.006195,0.390446819,50000000,650
0.00621,0.404043776,50000000,650
0.006225,0.397064906,50000000,650
0.00624,0.391914637,50000000,650
0.006255,0.392471882,50000000,650
0.00627,0.385035491,50000000,650
0.006285,0.392636358,50000000,650
0.0063,0.40920855,50000000,650
0.006315,0.394778105,50000000,650
0.00633,0.40808575,50000000,650
0.006345,0.404384974,50000000,650
0.00636,0.396296436,50000000,650
0.006375,0.388830296,50000000,650
0.00639,0.368917942,50000000,650
0.006405,0.38817127,50000000,650
0.00642,0.368581104,50000000,650
0.006435,0.376863841,50000000,650
0.00645,0.371363217,50000000,650
0.006465,0.408323682,50000000,650
0.00648,0.404188225,50000000,650
0.006495,0.414086062,50000000,650
0.00651,0.410342699,50000000,650
0.006525,0.429360692,50000000,650
0.00654,0.412513291,50000000,650
0.006555,0.414856535,50000000,650
0.00657,0.421933306,50000000,650
0.006585,0.409815466,50000000,650
0.0066,0.409556639,50000000,650
0.006615,0.386990586,50000000,650
0.00663,0.397823389,50000000,650
0.006645,0.389080562,50000000,650
0.00666,0.391817212,50000000,650
0.006675,0.383513282,50000000,650
0.00669,0.396030238,50000000,650
0.006705,0.381048067,50000000,650
0.00672,0.410794459,50000000,650
0.006735,0.409529996,50000000,650
0.00675,0.415957542,50000000,650
0.006765,0.451936197,50000000,650
0.00678,0.44446458,50000000,650
0.006795,0.438477739,50000000,650
0.00681,0.417451488,50000000,650
0.006825,0.416134111,50000000,650
0.00684,0.404137407,50000000,650
0.006855,0.402668208,50000000,650
0.00687,0.399928159,50000000,650
0.006885,0.383036216,50000000,650
0.0069,0.397049404,50000000,650
0.006915,0.389895345,50000000,650
0.00693,0.42075839,50000000,650
0.006945,0.402141562,50000000,650
0.00696,0.401423752,50000000,650
0.006975,0.401638808,50000000,650
0.00699,0.418560722,50000000,650
0.007005,0.40110389,50000000,650
0.00702,0.413863438,50000000,650
0.007035,0.438942076,50000000,650
0.00705,0.434170322,50000000,650
0.007065,0.419095558,50000000,650
0.00708,0.406702619,50000000,650
0.007095,0.419068973,50000000,650
0.00711,0.417679395,50000000,650
0.007125,0.402368147,50000000,650
0.00714,0.401105273,50000000,650
0.007155,0.409820717,50000000,650
0.00717,0.40150939,50000000,650
0.007185,0.418074726,50000000,650
0.0072,0.423040355,50000000,650
0.007215,0.413045019,50000000,650
0.00723,0.418463009,50000000,650
0.007245,0.426548815,50000000,650
0.00726,0.423298417,50000000,650
0.007275,0.405342529,50000000,650
0.00729,0.412292795,50000000,650
0.007305,0.422883885,50000000,650
0.00732,0.439939932,50000000,650
0.007335,0.435410949,50000000,650
0.00735,0.436404376,50000000,650
0.007365,0.412467706,50000000,650
0.00738,0.424794579,50000000,650
0.007395,0.434362029,50000000,650
0.00741,0.445451372,50000000,650
0.007425,0.415450068,50000000,650
0.00744,0.408586131,50000000,650
0.007455,0.418462685,50000000,650
0.00747,0.43496387,50000000,650
0.007485,0.420062333,50000000,650
0.0075,0.419841269,50000000,650
0.007515,0.400005237,50000000,650
0.00753,0.41171912,50000000,650
0.007545,0.404602726,50000000,650
0.00756,0.44464524,50000000,650
0.007575,0.447794345,50000000,650
0.00759,0.447225505,50000000,650
0.007605,0.435044735,50000000,650
0.00762,0.442368084,50000000,650
0.007635,0.451642106,50000000,650
0.00765,0.447206344,50000000,650
0.007665,0.444408629,50000000,650
0.00768,0.438412351,50000000,650
0.007695,0.443170868,50000000,650
0.00771,0.414944539,50000000,650
0.007725,0.409055046,50000000,650
0.00774,0.398953769,50000000,650
0.007755,0.412478551,50000000,650
0.00777,0.432040984,50000000,650
0.007785,0.421284509,50000000,650
0.0078,0.42311647,50000000,650
0.007815,0.442390964,50000000,650
0.00783,0.429739312,50000000,650
0.007845,0.440949433,50000000,650
0.00786,0.433859425,50000000,650
0.007875,0.458802083,50000000,650
0.00789,0.438955445,50000000,650
0.007905,0.438951411,50000000,650
0.00792,0.429544925,50000000,650
0.007935,0.439323224,50000000,650
0.00795,0.444773157,50000000,650
0.007965,0.424749869,50000000,650
0.00798,0.451041537,50000000,650
0.007995,0.445164702,50000000,650
0.00801,0.453200177,50000000,650
0.008025,0.452469226,50000000,650
0.00804,0.442743234,50000000,650
0.008055,0.456796487,50000000,650
0.00807,0.432110245,50000000,650
0.008085,0.444609234,50000000,650
0.0081,0.436508604,50000000,650
0.008115,0.441440929,50000000,650
0.00813,0.454326891,50000000,650
0.008145,0.433058431,50000000,650
0.00816,0.449595908,50000000,650
0.008175,0.457972451,50000000,650
0.00819,0.442866107,50000000,650
0.008205,0.456544927,50000000,650
0.00822,0.440626222,50000000,650
0.008235,0.4540148,50000000,650
0.00825,0.4456057,50000000,650
0.008265,0.449364959,50000000,650
0.00828,0.446205524,50000000,650
0.008295,0.433182159,50000000,650
0.00831,0.421874761,50000000,650
0.008325,0.42343244,50000000,650
0.00834,0.429870954,50000000,650
0.008355,0.418043562,50000000,650
0.00837,0.437718411,50000000,650
0.008385,0.411165822,50000000,650
0.0084,0.429331928,50000000,650
0.008415,0.460081917,50000000,650
0.00843,0.455016905,50000000,650
0.008445,0.453673289,50000000,650
0.00846,0.434940008,50000000,650
0.008475,0.449072804,50000000,650
0.00849,0.456003639,50000000,650
0.008505,0.469876577,50000000,650
0.00852,0.465370634,50000000,650
0.008535,0.445179006,50000000,650
0.00855,0.453193013,50000000,650
0.008565,0.457058761,50000000,650
0.00858,0.459495464,50000000,650
0.008595,0.443336686,50000000,650
0.00861,0.445495508,50000000,650
0.008625,0.4377397,50000000,650
0.00864,0.4476183,50000000,650
0.008655,0.439910089,50000000,650
0.00867,0.434930733,50000000,650
0.008685,0.429307327,50000000,650
0.0087,0.425894312,50000000,650
0.008715,0.445047319,50000000,650
0.00873,0.461689437,50000000,650
0.008745,0.460017094,50000000,650
0.00876,0.479094698,50000000,650
0.008775,0.464562118,50000000,650
0.00879,0.454451852,50000000,650
0.008805,0.463250373,50000000,650
0.00882,0.436361401,50000000,650
0.008835,0.443192907,50000000,650
0.00885,0.445145286,50000000,650
0.008865,0.465056791,50000000,650
0.00888,0.438968721,50000000,650
0.008895,0.449146951,50000000,650
0.00891,0.452617335,50000000,650
0.008925,0.455220181,50000000,650
0.00894,0.447382012,50000000,650
0.008955,0.462782289,50000000,650
0.00897,0.467936001,50000000,650
0.008985,0.46748614,50000000,650
0.009,0.473683737,50000000,650
0.009015,0.494546645,50000000,650
0.00903,0.465347856,50000000,650
0.009045,0.466465686,50000000,650
0.00906,0.461509913,50000000,650
0.009075,0.456444974,50000000,650
0.00909,0.479709977,50000000,650
0.009105,0.458969878,50000000,650
0.00912,0.444433676,50000000,650
0.009135,0.445948693,50000000,650
0.00915,0.441381249,50000000,650
0.009165,0.4147656,50000000,650
0.00918,0.44505806,50000000,650
0.009195,0.435212439,50000000,650
0.00921,0.441850222,50000000,650
0.009225,0.443890215,50000000,650
0.00924,0.466043862,50000000,650
0.009255,0.4752546,50000000,650
0.00927,0.479839166,50000000,650
0.009285,0.475199444,50000000,650
0.0093,0.470784819,50000000,650
0.009315,0.477587479,50000000,650
0.00933,0.481373547,50000000,650
0.009345,0.46431186,50000000,650
0.00936,0.471906127,50000000,650
0.009375,0.491210798,50000000,650
0.00939,0.466988213,50000000,650
0.009405,0.467829469,50000000,650
0.00942,0.478665552,50000000,650
0.009435,0.465784833,50000000,650
0.00945,0.472755518,50000000,650
0.009465,0.479010255,50000000,650
0.00948,0.46549766,50000000,650
0.009495,0.480833699,50000000,650
0.00951,0.489961679,50000000,650
0.009525,0.492054482,50000000,650
0.00954,0.481170346,50000000,650
0.009555,0.466982447,50000000,650
0.00957,0.489806025,50000000,650
0.009585,0.474511017,50000000,650
0.0096,0.463707765,50000000,650
0.009615,0.48003779,50000000,650
0.00963,0.468213403,50000000,650
0.009645,0.491887063,50000000,650
0.00966,0.47248083,50000000,650
0.009675,0.475707424,50000000,650
0.00969,0.459732911,50000000,650
0.009705,0.489268161,50000000,650
0.00972,0.484776108,50000000,650
0.009735,0.497634695,50000000,650
0.00975,0.474614304,50000000,650
0.009765,0.492736976,50000000,650
0.00978,0.493935644,50000000,650
0.009795,0.471364251,50000000,650
0.00981,0.473944084,50000000,650
0.009825,0.49332573,50000000,650
0.00984,0.486111507,50000000,650
0.009855,0.486541602,50000000,650
0.00987,0.46823151,50000000,650
0.009885,0.47307485,50000000,650
0.0099,0.47098502,50000000,650
0.009915,0.467978374,50000000,650
0.00993,0.483183978,50000000,650
0.009945,0.471755354,50000000,650
0.00996,0.463823171,50000000,650
0.009975,0.456951333,50000000,650
0.00999,0.467550661,50000000,650
0.010005,0.487593144,50000000,650
0.01002,0.477427496,50000000,650
0.010035,0.480480362,50000000,650
0.01005,0.464210966,50000000,650
0.010065,0.469830596,50000000,650
0.01008,0.480988406,50000000,650
0.010095,0.483004291,50000000,650
0.01011,0.465265868,50000000,650
0.010125,0.489306911,50000000,650
0.01014,0.486227104,50000000,650
0.010155,0.506079394,50000000,650
0.01017,0.497037022,50000000,650
0.010185,0.51548691,50000000,650
0.0102,0.506478649,50000000,650
0.010215,0.500894906,50000000,650
0.01023,0.482699647,50000000,650
0.010245,0.490155429,50000000,650
0.01026,0.473320838,50000000,650
0.010275,0.504281237,50000000,650
0.01029,0.482826915,50000000,650
0.010305,0.480898068,50000000,650
0.01032,0.481281262,50000000,650
0.010335,0.502497139,50000000,650
0.01035,0.50359132,50000000,650
0.010365,0.498721682,50000000,650
0.01038,0.49903931,50000000,650
0.010395,0.504735989,50000000,650
0.01041,0.503941995,50000000,650
0.010425,0.515663608,50000000,650
0.01044,0.504617981,50000000,650
0.010455,0.487001045,50000000,650
0.01047,0.505758159,50000000,650
0.010485,0.504326808,50000000,650
0.0105,0.484980361,50000000,650
0.010515,0.491730484,50000000,650
0.01053,0.503007937,50000000,650
0.010545,0.487518393,50000000,650
0.01056,0.484038198,50000000,650
0.010575,0.4862526,50000000,650
0.01059,0.506348267,50000000,650
0.010605,0.509655677,50000000,650
0.01062,0.500844126,50000000,650
0.010635,0.504311872,50000000,650
0.01065,0.472964993,50000000,650
0.010665,0.510175573,50000000,650
0.01068,0.504138874,50000000,650
0.010695,0.499203505,50000000,650
0.01071,0.48283172,50000000,650
0.010725,0.488866381,50000000,650
0.01074,0.49972944,50000000,650
0.010755,0.482279542,50000000,650
0.01077,0.511475439,50000000,650
0.010785,0.4902471,50000000,650
0.0108,0.505336852,50000000,650
0.010815,0.514694603,50000000,650
0.01083,0.505686793,50000000,650
0.010845,0.519018066,50000000,650
0.01086,0.501523809,50000000,650
0.010875,0.515360849,50000000,650
0.01089,0.515744885,50000000,650
0.010905,0.48778008,50000000,650
0.01092,0.505852302,50000000,650
0.010935,0.500614163,50000000,650
0.01095,0.494000373,50000000,650
0.010965,0.488800064,50000000,650
0.01098,0.495112462,50000000,650
0.010995,0.506062136,50000000,650
0.01101,0.495134031,50000000,650
0.011025,0.511594272,50000000,650
0.01104,0.524363838,50000000,650
0.011055,0.520114734,50000000,650
0.01107,0.499043077,50000000,650
0.011085,0.518497098,50000000,650
0.0111,0.531736308,50000000,650
0.011115,0.515450742,50000000,650
0.01113,0.495969758,50000000,650
0.011145,0.518663562,50000000,650
0.01116,0.518235842,50000000,650
0.011175,0.513926178,50000000,650
0.01119,0.505598792,50000000,650
0.011205,0.50580086,50000000,650
0.01122,0.498943523,50000000,650
0.011235,0.504001119,50000000,650
0.01125,0.51435246,50000000,650
0.011265,0.510982889,50000000,650
0.01128,0.53259255,50000000,650
0.011295,0.526121202,50000000,650
0.01131,0.530835966,50000000,650
0.011325,0.52491281,50000000,650
0.01134,0.531054213,50000000,650
0.011355,0.530171231,50000000,650
0.01137,0.534478485,50000000,650
0.011385,0.521021337,50000000,650
0.0114,0.534389315,50000000,650
0.011415,0.537236381,50000000,650
0.01143,0.506222809,50000000,650
0.011445,0.510285191,50000000,650
0.01146,0.508946828,50000000,650
0.011475,0.491577841,50000000,650
0.01149,0.482588389,50000000,650
0.011505,0.519821222,50000000,650
0.01152,0.529836607,50000000,650
0.011535,0.537911943,50000000,650
0.01155,0.53943126,50000000,650
0.011565,0.545569635,50000000,650
0.01158,0.539273502,50000000,650
0.011595,0.535137583,50000000,650
0.01161,0.506783101,50000000,650
0.011625,0.530671801,50000000,650
0.01164,0.509584368,50000000,650
0.011655,0.523379945,50000000,650
0.01167,0.530654537,50000000,650
0.011685,0.522392627,50000000,650
0.0117,0.50335285,50000000,650
0.011715,0.512068181,50000000,650
0.01173,0.507744712,50000000,650
0.011745,0.497144738,50000000,650
0.01176,0.534042241,50000000,650
0.011775,0.542720457,50000000,650
0.01179,0.557712056,50000000,650
0.011805,0.551629675,50000000,650
0.01182,0.564746582,50000000,650
0.011835,0.562900874,50000000,650
0.01185,0.557642242,50000000,650
0.011865,0.538642006,50000000,650
0.01188,0.535856619,50000000,650
0.011895,0.531366005,50000000,650
0.01191,0.512860707,50000000,650
0.011925,0.515774956,50000000,650
0.01194,0.516385586,50000000,650
0.011955,0.540885437,50000000,650
0.01197,0.524969213,50000000,650
0.011985,0.548504192,50000000,650
0.012,0.535621411,50000000,650
0.012015,0.526941203,50000000,650
0.01203,0.543584807,50000000,650
0.012045,0.534574876,50000000,650
0.01206,0.549511178,50000000,650
0.012075,0.563881229,50000000,650
0.01209,0.552044428,50000000,650
0.012105,0.549379479,50000000,650
0.01212,0.528566311,50000000,650
0.012135,0.529832622,50000000,650
0.01215,0.530232097,50000000,650
0.012165,0.537466496,50000000,650
0.01218,0.54741672,50000000,650
0.012195,0.549890189,50000000,650
0.01221,0.567579497,50000000,650
0.012225,0.539932198,50000000,650
0.01224,0.542771604,50000000,650
0.012255,0.563315574,50000000,650
0.01227,0.545754033,50000000,650
0.012285,0.530515953,50000000,650
0.0123,0.501173203,50000000,650
