strain,stress,strain_rate,temperature
0.02151,0.959911712,50000000,450
0.02152,0.97052936,50000000,450
0.02153,0.980871562,50000000,450
0.02154,0.978290622,50000000,450
0.02155,0.978242871,50000000,450
0.02156,0.985744074,50000000,450
0.02157,0.991863653,50000000,450
0.02158,0.98282548,50000000,450
0.02159,0.972072498,50000000,450
0.0216,0.976304924,50000000,450
0.02161,0.982404729,50000000,450
0.02162,0.973881762,50000000,450
0.02163,0.970077248,50000000,450
0.02164,0.960021031,50000000,450
0.02165,0.955570847,50000000,450
0.02166,0.959110774,50000000,450
0.02167,0.958074862,50000000,450
0.02168,0.970012653,50000000,450
0.02169,0.967368566,50000000,450
0.0217,0.978886316,50000000,450
0.02171,0.982647918,50000000,450
0.02172,0.976734866,50000000,450
0.02173,0.971345755,50000000,450
0.02174,0.985709163,50000000,450
0.02175,0.995264618,50000000,450
0.02176,0.978994265,50000000,450
0.02177,0.984994436,50000000,450
0.02178,0.994755751,50000000,450
0.02179,0.980549383,50000000,450
0.0218,0.991975346,50000000,450
0.02181,0.95926791,50000000,450
0.02182,0.973150878,50000000,450
0.02183,0.9716996,50000000,450
0.02184,0.960460285,50000000,450
0.02185,0.976907343,50000000,450
0.02186,0.969149966,50000000,450
0.02187,0.977675455,50000000,450
0.02188,0.973234112,50000000,450
0.02189,1.003847327,50000000,450
0.0219,1.004191143,50000000,450
0.02191,0.981984498,50000000,450
0.02192,0.995877008,50000000,450
0.02193,0.992837513,50000000,450
0.02194,0.994268109,50000000,450
0.02195,1.003026207,50000000,450
0.02196,0.971049001,50000000,450
0.02197,0.979644554,50000000,450
0.02198,0.964600642,50000000,450
0.02199,0.976589607,50000000,450
0.022,0.982068151,50000000,450
0.02201,0.970869643,50000000,450
0.02202,0.984228268,50000000,450
0.02203,0.999779461,50000000,450
0.02204,0.978205183,50000000,450
0.02205,0.985069607,50000000,450
0.02206,0.990602624,50000000,450
0.02207,1.011919863,50000000,450
0.02208,0.995021935,50000000,450
0.02209,0.990097193,50000000,450
0.0221,0.981746977,50000000,450
0.02211,0.994849328,50000000,450
0.02212,0.986351587,50000000,450
0.02213,0.980798194,50000000,450
0.02214,0.992267462,50000000,450
0.02215,0.962809547,50000000,450
0.02216,0.961299182,50000000,450
0.02217,0.983127881,50000000,450
0.02218,0.985129238,50000000,450
0.02219,0.988982813,50000000,450
0.0222,1.008573414,50000000,450
0.02221,1.008420169,50000000,450
0.02222,1.002402705,50000000,450
0.02223,1.003487964,50000000,450
0.02224,1.014794282,50000000,450
0.02225,1.006242384,50000000,450
0.02226,0.995910651,50000000,450
0.02227,0.996318952,50000000,450
0.02228,0.970170647,50000000,450
0.02229,0.993874279,50000000,450
0.0223,0.991172849,50000000,450
0.02231,0.983632354,50000000,450
0.02232,0.987755285,50000000,450
0.02233,0.996794133,50000000,450
0.02234,0.989504011,50000000,450
0.02235,0.988477474,50000000,450
0.02236,1.000062321,50000000,450
0.02237,1.009436765,50000000,450
0.02238,1.016778571,50000000,450
0.02239,1.002167191,50000000,450
0.0224,1.009667458,50000000,450
0.02241,1.007111667,50000000,450
0.02242,1.011018898,50000000,450
0.02243,1.020983243,50000000,450
0.02244,1.004130304,50000000,450
0.02245,0.997226066,50000000,450
0.02246,1.009283539,50000000,450
0.02247,0.997526855,50000000,450
0.02248,1.011984315,50000000,450
0.02249,1.005089918,50000000,450
0.0225,0.994975646,50000000,450
0.02251,1.022771891,50000000,450
0.02252,1.009860686,50000000,450
0.02253,1.005846167,50000000,450
0.02254,1.00452146,50000000,450
0.02255,1.018080276,50000000,450
0.02256,0.99423521,50000000,450
0.02257,1.002669684,50000000,450
0.02258,1.004891607,50000000,450
0.02259,1.006824629,50000000,450
0.0226,1.017308588,50000000,450
0.02261,1.005202441,50000000,450
0.02262,1.010321444,50000000,450
0.02263,0.993883194,50000000,450
0.02264,1.013137241,50000000,450
0.02265,1.011200545,50000000,450
0.02266,0.999317976,50000000,450
0.02267,0.99857244,50000000,450
0.02268,1.004292786,50000000,450
0.02269,1.006542063,50000000,450
0.0227,0.986360921,50000000,450
0.02271,1.009668298,50000000,450
0.02272,1.002724791,50000000,450
0.02273,1.019948211,50000000,450
0.02274,1.003011269,50000000,450
0.02275,1.027427229,50000000,450
0.02276,1.01498181,50000000,450
0.02277,1.02374714,50000000,450
0.02278,1.005901975,50000000,450
0.02279,1.004625697,50000000,450
0.0228,0.997438421,50000000,450
0.02281,0.989260952,50000000,450
0.02282,1.001208003,50000000,450
0.02283,1.01098709,50000000,450
0.02284,0.999866221,50000000,450
0.02285,1.008050579,50000000,450
0.02286,1.033743663,50000000,450
0.02287,1.022261344,50000000,450
0.02288,1.010552966,50000000,450
0.02289,1.014856523,50000000,450
0.0229,1.017245746,50000000,450
0.02291,1.021411293,50000000,450
0.02292,1.014931032,50000000,450
0.02293,1.022750126,50000000,450
0.02294,1.016231667,50000000,450
0.02295,1.026340195,50000000,450
0.02296,0.99577504,50000000,450
0.02297,0.990699761,50000000,450
0.02298,0.997661486,50000000,450
0.02299,1.00753566,50000000,450
0.023,1.008866993,50000000,450
0.02301,0.999595955,50000000,450
0.02302,1.022510515,50000000,450
0.02303,1.027734388,50000000,450
0.02304,1.016214221,50000000,450
0.02305,1.026188047,50000000,450
0.02306,1.016712346,50000000,450
0.02307,1.009272721,50000000,450
0.02308,1.014123064,50000000,450
0.02309,1.025438901,50000000,450
0.0231,1.007865154,50000000,450
0.02311,1.022356476,50000000,450
0.02312,1.024824878,50000000,450
0.02313,1.011108946,50000000,450
0.02314,1.004335255,50000000,450
0.02315,1.029774328,50000000,450
0.02316,1.024516666,50000000,450
0.02317,1.023200317,50000000,450
0.02318,1.02491632,50000000,450
0.02319,1.034590464,50000000,450
0.0232,1.038236057,50000000,450
0.02321,1.033933246,50000000,450
0.02322,1.031164238,50000000,450
0.02323,1.036889172,50000000,450
0.02324,1.025247489,50000000,450
0.02325,1.027361123,50000000,450
0.02326,1.014165315,50000000,450
0.02327,1.020988528,50000000,450
0.02328,1.03465182,50000000,450
0.02329,1.036898564,50000000,450
0.0233,1.045657487,50000000,450
0.02331,1.040079393,50000000,450
0.02332,1.04677153,50000000,450
0.02333,1.042342766,50000000,450
0.02334,1.044936267,50000000,450
0.02335,1.035241746,50000000,450
0.02336,1.031220495,50000000,450
0.02337,1.028991254,50000000,450
0.02338,1.026818321,50000000,450
0.02339,1.029331888,50000000,450
0.0234,1.025610966,50000000,450
0.02341,1.017335734,50000000,450
0.02342,1.040704066,50000000,450
0.02343,1.038198467,50000000,450
0.02344,1.035816381,50000000,450
0.02345,1.036803509,50000000,450
0.02346,1.047202592,50000000,450
0.02347,1.02810561,50000000,450
0.02348,1.051209744,50000000,450
0.02349,1.022081718,50000000,450
0.0235,1.044249389,50000000,450
0.02351,1.013856932,50000000,450
0.02352,1.034810352,50000000,450
0.02353,1.021030673,50000000,450
0.02354,1.012194098,50000000,450
0.02355,1.025340977,50000000,450
0.02356,1.030451049,50000000,450
0.02357,1.025642932,50000000,450
0.02358,1.042424759,50000000,450
0.02359,1.047714381,50000000,450
0.0236,1.023734227,50000000,450
0.02361,1.046888759,50000000,450
0.02362,1.050045186,50000000,450
0.02363,1.031446552,50000000,450
0.02364,1.041963564,50000000,450
0.02365,1.045625176,50000000,450
0.02366,1.051131564,50000000,450
0.02367,1.039369621,50000000,450
0.02368,1.039259946,50000000,450
0.02369,1.017506855,50000000,450
0.0237,1.01865948,50000000,450
0.02371,1.031433101,50000000,450
0.02372,1.025017827,50000000,450
0.02373,1.04629645,50000000,450
0.02374,1.055443096,50000000,450
0.02375,1.032071944,50000000,450
0.02376,1.057848538,50000000,450
0.02377,1.070061798,50000000,450
0.02378,1.07538497,50000000,450
0.02379,1.037199158,50000000,450
0.0238,1.042698742,50000000,450
0.02381,1.054069484,50000000,450
0.02382,1.043217005,50000000,450
0.02383,1.028030912,50000000,450
0.02384,1.039528457,50000000,450
0.02385,1.042797517,50000000,450
0.02386,1.032830606,50000000,450
0.02387,1.022991199,50000000,450
0.02388,1.050715613,50000000,450
0.02389,1.059842499,50000000,450
0.0239,1.07284084,50000000,450
0.02391,1.060869668,50000000,450
0.02392,1.06787487,50000000,450
0.02393,1.059820122,50000000,450
0.02394,1.057073267,50000000,450
0.02395,1.042904674,50000000,450
0.02396,1.045075136,50000000,450
0.02397,1.049300641,50000000,450
0.02398,1.035687893,50000000,450
0.02399,1.031708618,50000000,450
0.024,1.022276665,50000000,450
0.02401,1.042540675,50000000,450
0.02402,1.044471507,50000000,450
0.02403,1.043051792,50000000,450
0.02404,1.04824524,50000000,450
0.02405,1.056115082,50000000,450
0.02406,1.0443788,50000000,450
0.02407,1.055950468,50000000,450
0.02408,1.059572583,50000000,450
0.02409,1.07013195,50000000,450
0.0241,1.040905781,50000000,450
0.02411,1.035045786,50000000,450
0.02412,1.0454103,50000000,450
0.02413,1.047505072,50000000,450
0.02414,1.052342561,50000000,450
0.02415,1.031238143,50000000,450
0.02416,1.036703587,50000000,450
0.02417,1.039634113,50000000,450
0.02418,1.058262013,50000000,450
0.02419,1.047900807,50000000,450
0.0242,1.056897935,50000000,450
0.02421,1.065738606,50000000,450
0.02422,1.048745968,50000000,450
0.02423,1.070361224,50000000,450
0.02424,1.068520538,50000000,450
0.02425,1.063585555,50000000,450
0.02426,1.068463925,50000000,450
0.02427,1.030132143,50000000,450
0.02428,1.053342723,50000000,450
0.02429,1.050104647,50000000,450
0.0243,1.038176394,50000000,450
0.02431,1.048271505,50000000,450
0.02432,1.043678486,50000000,450
0.02433,1.060161945,50000000,450
0.02434,1.054141567,50000000,450
0.02435,1.079445152,50000000,450
0.02436,1.062470913,50000000,450
0.02437,1.073060672,50000000,450
0.02438,1.060982873,50000000,450
0.02439,1.056052159,50000000,450
0.0244,1.064299775,50000000,450
0.02441,1.054017054,50000000,450
0.02442,1.044595301,50000000,450
0.02443,1.043874068,50000000,450
0.02444,1.039979933,50000000,450
0.02445,1.034822302,50000000,450
0.02446,1.038022128,50000000,450
0.02447,1.055094101,50000000,450
0.02448,1.063532883,50000000,450
0.02449,1.042469795,50000000,450
0.0245,1.063071851,50000000,450
0.02451,1.067304324,50000000,450
0.02452,1.074087528,50000000,450
0.02453,1.05956543,50000000,450
0.02454,1.06255853,50000000,450
0.02455,1.055441644,50000000,450
0.02456,1.063656005,50000000,450
0.02457,1.065736623,50000000,450
0.02458,1.058413181,50000000,450
0.02459,1.063388487,50000000,450
0.0246,1.049613525,50000000,450
0.02461,1.042247249,50000000,450
0.02462,1.048132111,50000000,450
0.02463,1.050808082,50000000,450
0.02464,1.057776184,50000000,450
0.02465,1.068691374,50000000,450
0.02466,1.063569155,50000000,450
0.02467,1.08568501,50000000,450
0.02468,1.065150383,50000000,450
0.02469,1.063876618,50000000,450
0.0247,1.06256937,50000000,450
0.02471,1.052611828,50000000,450
0.02472,1.074026336,50000000,450
0.02473,1.063233535,50000000,450
0.02474,1.061638377,50000000,450
0.02475,1.080433815,50000000,450
0.02476,1.063165059,50000000,450
0.02477,1.06176582,50000000,450
0.02478,1.070101655,50000000,450
0.02479,1.074054272,50000000,450
0.0248,1.086193128,50000000,450
0.02481,1.082036532,50000000,450
0.02482,1.072718418,50000000,450
0.02483,1.058671104,50000000,450
0.02484,1.070685245,50000000,450
0.02485,1.085849545,50000000,450
0.02486,1.057064192,50000000,450
0.02487,1.040355041,50000000,450
0.02488,1.049532876,50000000,450
0.02489,1.059187755,50000000,450
0.0249,1.05986364,50000000,450
0.02491,1.063336697,50000000,450
0.02492,1.062610662,50000000,450
0.02493,1.066547549,50000000,450
0.02494,1.058563578,50000000,450
0.02495,1.085114911,50000000,450
0.02496,1.087429238,50000000,450
0.02497,1.090766254,50000000,450
0.02498,1.069964998,50000000,450
0.02499,1.064175328,50000000,450
0.025,1.076397408,50000000,450
0.02501,1.06712544,50000000,450
0.02502,1.080374524,50000000,450
0.02503,1.073782351,50000000,450
0.02504,1.053392297,50000000,450
0.02505,1.075569005,50000000,450
0.02506,1.069208069,50000000,450
0.02507,1.087251802,50000000,450
0.02508,1.082982985,50000000,450
0.02509,1.074861882,50000000,450
0.0251,1.083513184,50000000,450
0.02511,1.085092938,50000000,450
0.02512,1.099641357,50000000,450
0.02513,1.092985218,50000000,450
0.02514,1.083197449,50000000,450
0.02515,1.085961943,50000000,450
0.02516,1.064834469,50000000,450
0.02517,1.062075971,50000000,450
0.02518,1.059495875,50000000,450
0.02519,1.063568212,50000000,450
0.0252,1.065851444,50000000,450
0.02521,1.060610914,50000000,450
0.02522,1.066046263,50000000,450
0.02523,1.067218268,50000000,450
0.02524,1.068283008,50000000,450
0.02525,1.088059272,50000000,450
0.02526,1.0967927,50000000,450
0.02527,1.093319544,50000000,450
0.02528,1.095645001,50000000,450
0.02529,1.08061466,50000000,450
0.0253,1.067797083,50000000,450
0.02531,1.100611842,50000000,450
0.02532,1.086451984,50000000,450
0.02533,1.06887745,50000000,450
0.02534,1.078871479,50000000,450
0.02535,1.071128697,50000000,450
0.02536,1.070930188,50000000,450
0.02537,1.0728912,50000000,450
0.02538,1.077247077,50000000,450
0.02539,1.066490329,50000000,450
0.0254,1.06357581,50000000,450
0.02541,1.08340852,50000000,450
0.02542,1.059434481,50000000,450
0.02543,1.066127803,50000000,450
0.02544,1.084486451,50000000,450
0.02545,1.088262456,50000000,450
0.02546,1.086722153,50000000,450
0.02547,1.077677476,50000000,450
0.02548,1.089442293,50000000,450
0.02549,1.085603229,50000000,450
0.0255,1.083243296,50000000,450
0.02551,1.096815227,50000000,450
0.02552,1.093702638,50000000,450
0.02553,1.064867902,50000000,450
0.02554,1.070490617,50000000,450
0.02555,1.086904822,50000000,450
0.02556,1.076386496,50000000,450
0.02557,1.079574441,50000000,450
0.02558,1.084235829,50000000,450
0.02559,1.070839647,50000000,450
0.0256,1.096436901,50000000,450
0.02561,1.083721102,50000000,450
0.02562,1.088117639,50000000,450
0.02563,1.083334651,50000000,450
0.02564,1.105273839,50000000,450
0.02565,1.082459903,50000000,450
0.02566,1.088009769,50000000,450
0.02567,1.07961545,50000000,450
0.02568,1.079413283,50000000,450
0.02569,1.07373434,50000000,450
0.0257,1.078565096,50000000,450
0.02571,1.065133419,50000000,450
0.02572,1.071801744,50000000,450
0.02573,1.082288742,50000000,450
0.02574,1.082629235,50000000,450
0.02575,1.079815037,50000000,450
0.02576,1.094719035,50000000,450
0.02577,1.094874763,50000000,450
0.02578,1.090017901,50000000,450
0.02579,1.091152433,50000000,450
0.0258,1.085123387,50000000,450
0.02581,1.089845521,50000000,450
0.02582,1.083364783,50000000,450
0.02583,1.089457574,50000000,450
0.02584,1.068207791,50000000,450
0.02585,1.071355243,50000000,450
0.02586,1.068522493,50000000,450
0.02587,1.089694865,50000000,450
0.02588,1.080607725,50000000,450
0.02589,1.083630588,50000000,450
0.0259,1.09647557,50000000,450
0.02591,1.099466484,50000000,450
0.02592,1.087826977,50000000,450
0.02593,1.098379451,50000000,450
0.02594,1.086901262,50000000,450
0.02595,1.070124418,50000000,450
0.02596,1.076479096,50000000,450
0.02597,1.084308453,50000000,450
0.02598,1.083436896,50000000,450
0.02599,1.07328423,50000000,450
0.026,1.082557196,50000000,450
0.02601,1.060189138,50000000,450
0.02602,1.070345038,50000000,450
0.02603,1.080948095,50000000,450
0.02604,1.088353934,50000000,450
0.02605,1.082101323,50000000,450
0.02606,1.07713712,50000000,450
0.02607,1.094392936,50000000,450
0.02608,1.100978603,50000000,450
0.02609,1.097690823,50000000,450
0.0261,1.102963199,50000000,450
0.02611,1.1002858,50000000,450
0.02612,1.089894375,50000000,450
0.02613,1.08970867,50000000,450
0.02614,1.084443965,50000000,450
0.02615,1.085076801,50000000,450
0.02616,1.076312988,50000000,450
0.02617,1.082108489,50000000,450
0.02618,1.10559952,50000000,450
0.02619,1.096492462,50000000,450
0.0262,1.0945358,50000000,450
0.02621,1.104472373,50000000,450
0.02622,1.094623079,50000000,450
0.02623,1.092391985,50000000,450
0.02624,1.108632679,50000000,450
0.02625,1.098073299,50000000,450
0.02626,1.09844184,50000000,450
0.02627,1.10590425,50000000,450
0.02628,1.106465887,50000000,450
0.02629,1.084443119,50000000,450
0.0263,1.105734946,50000000,450
0.02631,1.091301841,50000000,450
0.02632,1.107096788,50000000,450
0.02633,1.101787435,50000000,450
0.02634,1.089165784,50000000,450
0.02635,1.106220172,50000000,450
0.02636,1.116515592,50000000,450
0.02637,1.103164102,50000000,450
0.02638,1.099751436,50000000,450
0.02639,1.093723845,50000000,450
0.0264,1.100724521,50000000,450
0.02641,1.100676798,50000000,450
0.02642,1.09856832,50000000,450
0.02643,1.105173145,50000000,450
0.02644,1.108894363,50000000,450
0.02645,1.106223,50000000,450
0.02646,1.104227277,50000000,450
0.02647,1.097986066,50000000,450
0.02648,1.108425839,50000000,450
0.02649,1.106047542,50000000,450
0.0265,1.112339054,50000000,450
0.02651,1.104778168,50000000,450
0.02652,1.10308026,50000000,450
0.02653,1.110229794,50000000,450
0.02654,1.103138369,50000000,450
0.02655,1.107176014,50000000,450
0.02656,1.094048142,50000000,450
0.02657,1.111871052,50000000,450
0.02658,1.111473334,50000000,450
0.02659,1.125365035,50000000,450
0.0266,1.104743526,50000000,450
0.02661,1.116804436,50000000,450
0.02662,1.106703099,50000000,450
0.02663,1.117541253,50000000,450
0.02664,1.106556821,50000000,450
0.02665,1.090944914,50000000,450
0.02666,1.106656092,50000000,450
0.02667,1.103642933,50000000,450
0.02668,1.102723064,50000000,450
0.02669,1.093726251,50000000,450
0.0267,1.108238589,50000000,450
0.02671,1.100346418,50000000,450
0.02672,1.088775755,50000000,450
0.02673,1.090560023,50000000,450
0.02674,1.092150374,50000000,450
0.02675,1.09938613,50000000,450
0.02676,1.099775362,50000000,450
0.02677,1.112044092,50000000,450
0.02678,1.107091642,50000000,450
0.02679,1.11511554,50000000,450
0.0268,1.124996551,50000000,450
0.02681,1.100363207,50000000,450
0.02682,1.099036241,50000000,450
0.02683,1.119566397,50000000,450
0.02684,1.114070922,50000000,450
0.02685,1.110059069,50000000,450
0.02686,1.110995375,50000000,450
0.02687,1.109592614,50000000,450
0.02688,1.105363079,50000000,450
0.02689,1.10603784,50000000,450
0.0269,1.105186055,50000000,450
0.02691,1.087439014,50000000,450
0.02692,1.096907056,50000000,450
0.02693,1.108426859,50000000,450
0.02694,1.121286897,50000000,450
0.02695,1.126158383,50000000,450
0.02696,1.129652771,50000000,450
0.02697,1.13567294,50000000,450
0.02698,1.11968074,50000000,450
0.02699,1.122741508,50000000,450
0.027,1.125457876,50000000,450
0.02701,1.142829409,50000000,450
0.02702,1.10947779,50000000,450
0.02703,1.125664096,50000000,450
0.02704,1.12685392,50000000,450
0.02705,1.124472984,50000000,450
0.02706,1.13724487,50000000,450
0.02707,1.138089968,50000000,450
0.02708,1.116621159,50000000,450
0.02709,1.104773443,50000000,450
0.0271,1.129845612,50000000,450
0.02711,1.112269751,50000000,450
0.02712,1.121704444,50000000,450
0.02713,1.13155028,50000000,450
0.02714,1.131169167,50000000,450
0.02715,1.131106068,50000000,450
0.02716,1.133716466,50000000,450
0.02717,1.120643117,50000000,450
0.02718,1.1302456,50000000,450
0.02719,1.134943755,50000000,450
0.0272,1.141554818,50000000,450
0.02721,1.133568863,50000000,450
0.02722,1.115936817,50000000,450
0.02723,1.12935086,50000000,450
0.02724,1.138552767,50000000,450
0.02725,1.116829223,50000000,450
0.02726,1.105456848,50000000,450
0.02727,1.116441219,50000000,450
0.02728,1.111812771,50000000,450
0.02729,1.10096409,50000000,450
0.0273,1.132076116,50000000,450
0.02731,1.128986376,50000000,450
0.02732,1.134504588,50000000,450
0.02733,1.138010798,50000000,450
0.02734,1.139017203,50000000,450
0.02735,1.138229425,50000000,450
0.02736,1.129718633,50000000,450
0.02737,1.14628303,50000000,450
0.02738,1.145356208,50000000,450
0.02739,1.115299522,50000000,450
0.0274,1.13230162,50000000,450
0.02741,1.119192621,50000000,450
0.02742,1.125345109,50000000,450
0.02743,1.124257704,50000000,450
0.02744,1.123667033,50000000,450
0.02745,1.117005824,50000000,450
0.02746,1.132194524,50000000,450
0.02747,1.14633598,50000000,450
0.02748,1.145676415,50000000,450
0.02749,1.133479226,50000000,450
0.0275,1.154230854,50000000,450
0.02751,1.147293779,50000000,450
0.02752,1.13727573,50000000,450
0.02753,1.138925421,50000000,450
0.02754,1.125655556,50000000,450
0.02755,1.111801618,50000000,450
0.02756,1.121240713,50000000,450
0.02757,1.104074816,50000000,450
0.02758,1.113393983,50000000,450
0.02759,1.12749302,50000000,450
0.0276,1.118719171,50000000,450
0.02761,1.122352907,50000000,450
0.02762,1.12844134,50000000,450
0.02763,1.140600642,50000000,450
0.02764,1.124748299,50000000,450
0.02765,1.150379919,50000000,450
0.02766,1.141203659,50000000,450
0.02767,1.135029173,50000000,450
0.02768,1.142385686,50000000,450
0.02769,1.132514142,50000000,450
0.0277,1.136000593,50000000,450
0.02771,1.135114619,50000000,450
0.02772,1.126981714,50000000,450
0.02773,1.131150317,50000000,450
0.02774,1.148345313,50000000,450
0.02775,1.127469064,50000000,450
0.02776,1.124159248,50000000,450
0.02777,1.119922516,50000000,450
0.02778,1.123461658,50000000,450
0.02779,1.118517841,50000000,450
0.0278,1.126101517,50000000,450
0.02781,1.134733155,50000000,450
0.02782,1.156444017,50000000,450
0.02783,1.14540624,50000000,450
0.02784,1.151135181,50000000,450
0.02785,1.141442438,50000000,450
0.02786,1.152825114,50000000,450
0.02787,1.154813092,50000000,450
0.02788,1.147616277,50000000,450
0.02789,1.138022164,50000000,450
0.0279,1.127924141,50000000,450
0.02791,1.145712768,50000000,450
0.02792,1.151198122,50000000,450
0.02793,1.118000739,50000000,450
0.02794,1.135423195,50000000,450
0.02795,1.120418595,50000000,450
0.02796,1.116791463,50000000,450
0.02797,1.12711123,50000000,450
0.02798,1.148625472,50000000,450
0.02799,1.128234813,50000000,450
0.028,1.143766542,50000000,450
0.02801,1.154686172,50000000,450
0.02802,1.149447723,50000000,450
0.02803,1.138944535,50000000,450
0.02804,1.137981139,50000000,450
0.02805,1.121720318,50000000,450
0.02806,1.123862711,50000000,450
0.02807,1.12007855,50000000,450
0.02808,1.136972417,50000000,450
0.02809,1.134334336,50000000,450
0.0281,1.1298663,50000000,450
0.02811,1.128696633,50000000,450
0.02812,1.125059508,50000000,450
0.02813,1.12912925,50000000,450
0.02814,1.12822373,50000000,450
0.02815,1.128984364,50000000,450
0.02816,1.125980872,50000000,450
0.02817,1.136919387,50000000,450
0.02818,1.147255953,50000000,450
0.02819,1.141382416,50000000,450
0.0282,1.116927297,50000000,450
0.02821,1.125126247,50000000,450
0.02822,1.125494579,50000000,450
0.02823,1.136100358,50000000,450
0.02824,1.121899922,50000000,450
0.02825,1.123238597,50000000,450
0.02826,1.128992551,50000000,450
0.02827,1.144725849,50000000,450
0.02828,1.138132427,50000000,450
0.02829,1.134905758,50000000,450
0.0283,1.138035446,50000000,450
0.02831,1.139006289,50000000,450
0.02832,1.13564898,50000000,450
0.02833,1.139912552,50000000,450
0.02834,1.148493927,50000000,450
0.02835,1.155568092,50000000,450
0.02836,1.13331607,50000000,450
0.02837,1.147022457,50000000,450
0.02838,1.143114476,50000000,450
0.02839,1.132161135,50000000,450
0.0284,1.130283352,50000000,450
0.02841,1.141189272,50000000,450
0.02842,1.128231847,50000000,450
0.02843,1.14483952,50000000,450
0.02844,1.149822539,50000000,450
0.02845,1.14098819,50000000,450
0.02846,1.133336847,50000000,450
0.02847,1.138634161,50000000,450
0.02848,1.126095887,50000000,450
0.02849,1.138725502,50000000,450
0.0285,1.142028462,50000000,450
0.02851,1.148619169,50000000,450
0.02852,1.140140337,50000000,450
0.02853,1.136220836,50000000,450
0.02854,1.145960432,50000000,450
0.02855,1.125591853,50000000,450
0.02856,1.134835921,50000000,450
0.02857,1.143007025,50000000,450
0.02858,1.12650278,50000000,450
0.02859,1.132162092,50000000,450
0.0286,1.135685084,50000000,450
0.02861,1.15381293,50000000,450
0.02862,1.127347488,50000000,450
0.02863,1.130589798,50000000,450
0.02864,1.12458073,50000000,450
0.02865,1.142300979,50000000,450
0.02866,1.152451445,50000000,450
0.02867,1.142221061,50000000,450
0.02868,1.13591595,50000000,450
0.02869,1.137681468,50000000,450
0.0287,1.142762122,50000000,450
0.02871,1.148653663,50000000,450
0.02872,1.137706435,50000000,450
0.02873,1.163099092,50000000,450
0.02874,1.142044181,50000000,450
0.02875,1.133816818,50000000,450
0.02876,1.13809479,50000000,450
0.02877,1.13417104,50000000,450
0.02878,1.149244653,50000000,450
0.02879,1.159757412,50000000,450
0.0288,1.155139338,50000000,450
0.02881,1.15329719,50000000,450
0.02882,1.165126457,50000000,450
0.02883,1.150354376,50000000,450
0.02884,1.150085611,50000000,450
0.02885,1.159335763,50000000,450
0.02886,1.160372816,50000000,450
0.02887,1.154266917,50000000,450
0.02888,1.159369748,50000000,450
0.02889,1.156585352,50000000,450
0.0289,1.144359609,50000000,450
0.02891,1.148100827,50000000,450
0.02892,1.161769715,50000000,450
0.02893,1.154558666,50000000,450
0.02894,1.165678022,50000000,450
0.02895,1.177879113,50000000,450
0.02896,1.156025932,50000000,450
0.02897,1.159382396,50000000,450
0.02898,1.155937,50000000,450
0.02899,1.143877719,50000000,450
0.029,1.14510575,50000000,450
0.02901,1.147522126,50000000,450
0.02902,1.154567453,50000000,450
0.02903,1.154895671,50000000,450
0.02904,1.149676841,50000000,450
0.02905,1.150270782,50000000,450
0.02906,1.142554561,50000000,450
0.02907,1.14595186,50000000,450
0.02908,1.165208541,50000000,450
0.02909,1.179219093,50000000,450
0.0291,1.153313177,50000000,450
0.02911,1.180390728,50000000,450
0.02912,1.171597726,50000000,450
0.02913,1.169172186,50000000,450
0.02914,1.180143602,50000000,450
0.02915,1.176173497,50000000,450
0.02916,1.165016818,50000000,450
0.02917,1.14800307,50000000,450
0.02918,1.153019701,50000000,450
0.02919,1.174293996,50000000,450
0.0292,1.15208674,50000000,450
0.02921,1.132538909,50000000,450
0.02922,1.143968071,50000000,450
0.02923,1.15047765,50000000,450
0.02924,1.162476123,50000000,450
0.02925,1.159619571,50000000,450
0.02926,1.155268202,50000000,450
0.02927,1.183484754,50000000,450
0.02928,1.170341045,50000000,450
0.02929,1.170975725,50000000,450
0.0293,1.178732447,50000000,450
0.02931,1.180704191,50000000,450
0.02932,1.174201769,50000000,450
0.02933,1.15238785,50000000,450
0.02934,1.152342459,50000000,450
0.02935,1.15363045,50000000,450
0.02936,1.146030775,50000000,450
0.02937,1.156443916,50000000,450
0.02938,1.166884626,50000000,450
0.02939,1.137635451,50000000,450
0.0294,1.159578016,50000000,450
0.02941,1.175755523,50000000,450
0.02942,1.168112683,50000000,450
0.02943,1.173832507,50000000,450
0.02944,1.154572163,50000000,450
0.02945,1.161016004,50000000,450
0.02946,1.176805353,50000000,450
0.02947,1.162966399,50000000,450
0.02948,1.163165246,50000000,450
0.02949,1.151665225,50000000,450
0.0295,1.138106691,50000000,450
0.02951,1.145864234,50000000,450
0.02952,1.145974878,50000000,450
0.02953,1.142855419,50000000,450
0.02954,1.147546952,50000000,450
0.02955,1.146133333,50000000,450
0.02956,1.158949027,50000000,450
0.02957,1.156042959,50000000,450
0.02958,1.17265112,50000000,450
0.02959,1.158029437,50000000,450
0.0296,1.169384613,50000000,450
0.02961,1.175062438,50000000,450
0.02962,1.161912684,50000000,450
0.02963,1.154024302,50000000,450
0.02964,1.169758025,50000000,450
0.02965,1.161024644,50000000,450
0.02966,1.151409838,50000000,450
0.02967,1.165948734,50000000,450
0.02968,1.166445974,50000000,450
0.02969,1.161270184,50000000,450
0.0297,1.157095747,50000000,450
0.02971,1.148444019,50000000,450
0.02972,1.167530797,50000000,450
0.02973,1.171052598,50000000,450
